openalex_id,title,authors_ordered,year,publication_year,publication_date,venue,venue_name,venue_type,publisher,publication_type,doi,url,primary_url,landing_page_url,openalex_url,arxiv_id,arxiv_url,has_arxiv_version,is_arxiv_preprint,in_scope,relevance_score,relevance_reason,exclusion_reason,preliminary_task,entry_type,is_survey,is_deepfake_related,is_image_editing_related,source_query,source_database,manual_review,notes
https://openalex.org/W7160100074,LOTA: Bit-Planes Guided AI-Generated Image Detection,"[""H M Wang"", ""Renxi Cheng"", ""Yang Zhang"", ""Chaolei Han"", ""Jie Gui""]",2025,2025,2025-10-19,2025 IEEE/CVF International Conference on Computer Vision (ICCV),2025 IEEE/CVF International Conference on Computer Vision (ICCV),,,conference,10.1109/iccv51701.2025.01602,https://doi.org/10.1109/iccv51701.2025.01602,https://doi.org/10.1109/iccv51701.2025.01602,https://doi.org/10.1109/iccv51701.2025.01602,https://openalex.org/W7160100074,,,false,false,true,2,"Matched generation terms: AI-generated image, generated image; task terms: detection.",,detection,method,false,false,false,AI-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4386075954,Learning on Gradients: Generalized Artifacts Representation for GAN-Generated Images Detection,"[""Chuangchuang Tan"", ""Yao Zhao"", ""Shikui Wei"", ""Guanghua Gu"", ""Yunchao Wei""]",2023,2023,2023-06-01,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),,,conference,10.1109/cvpr52729.2023.01165,https://doi.org/10.1109/cvpr52729.2023.01165,https://doi.org/10.1109/cvpr52729.2023.01165,https://doi.org/10.1109/cvpr52729.2023.01165,https://openalex.org/W4386075954,,,false,false,true,2,"Matched generation terms: generated image, fake image, GAN-generated image; task terms: detection, detector.",,detection,method,false,false,false,generated image detection | GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3024207815,GAN-Generated Image Detection With Self-Attention Mechanism Against GAN Generator Defect,"[""Zhongjie Mi"", ""Xinghao Jiang"", ""Tanfeng Sun"", ""Ke Xu""]",2020,2020,2020-05-13,IEEE Journal of Selected Topics in Signal Processing,IEEE Journal of Selected Topics in Signal Processing,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/jstsp.2020.2994523,https://doi.org/10.1109/jstsp.2020.2994523,https://doi.org/10.1109/jstsp.2020.2994523,https://doi.org/10.1109/jstsp.2020.2994523,https://openalex.org/W3024207815,,,false,false,true,2,"Matched generation terms: generated image, fake image, GAN-generated image; task terms: detection.",,detection,method,false,false,false,generated image detection | GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4388858946,DE-FAKE: Detection and Attribution of Fake Images Generated by Text-to-Image Generation Models,"[""Zeyang Sha"", ""Zheng Li"", ""Ning Yu"", ""Yang Zhang""]",2023,2023,2023-11-15,Proceedings of the 2023 ACM SIGSAC Conference on Computer and Communications Security,Proceedings of the 2023 ACM SIGSAC Conference on Computer and Communications Security,,,conference,10.1145/3576915.3616588,https://doi.org/10.1145/3576915.3616588,https://doi.org/10.1145/3576915.3616588,https://doi.org/10.1145/3576915.3616588,https://openalex.org/W4388858946,,,false,false,true,2,"Matched generation terms: generated image, fake image, text-to-image; task terms: detection, detect, attribution of generated images.",,detection_and_source_attribution,method,false,false,false,generated image detection | source attribution generated images | generated image source attribution | diffusion-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4313048095,Discovering Transferable Forensic Features for CNN-Generated Images Detection,"[""Keshigeyan Chandrasegaran"", ""Ngoc-Trung Tran"", ""Alexander Binder"", ""Ngai‐Man Cheung""]",2022,2022,2022-01-01,Lecture notes in computer science,Lecture notes in computer science,book series,Springer Science+Business Media,book,10.1007/978-3-031-19784-0_39,https://doi.org/10.1007/978-3-031-19784-0_39,https://doi.org/10.1007/978-3-031-19784-0_39,https://doi.org/10.1007/978-3-031-19784-0_39,https://openalex.org/W4313048095,,,false,false,true,2,"Matched generation terms: generated image; task terms: detection, forensic.",,detection,method,false,false,false,generated image detection | forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4402727598,LaRE<sup>2</sup>: Latent Reconstruction Error Based Method for Diffusion-Generated Image Detection,"[""Yunpeng Luo"", ""Junlong Du"", ""Ke Yan"", ""Shouhong Ding""]",2024,2024,2024-06-16,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),,,conference,10.1109/cvpr52733.2024.01609,https://doi.org/10.1109/cvpr52733.2024.01609,https://doi.org/10.1109/cvpr52733.2024.01609,https://doi.org/10.1109/cvpr52733.2024.01609,https://openalex.org/W4402727598,,,false,false,true,2,"Matched generation terms: generated image, diffusion-generated image; task terms: detection, detect.",,detection,method,false,false,false,generated image detection | diffusion-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3010699567,Incremental learning for the detection and classification of GAN-generated images,"[""Marra, Francesco"", ""Saltori, Cristiano"", ""Boato, Giulia"", ""Luisa Verdoliva""]",2019,2019,2019-01-01,Institutional Research Information System (Università degli Studi di Trento),Institutional Research Information System (Università degli Studi di Trento),repository,University of Trento,journal,10.1109/wifs47025.2019.9035099,http://hdl.handle.net/11572/296754,http://hdl.handle.net/11572/296754,http://hdl.handle.net/11572/296754,https://openalex.org/W3010699567,,,false,false,true,2,"Matched generation terms: generated image, GAN-generated image; task terms: detection.",,detection,method,false,false,false,generated image detection | GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4312710588,FingerprintNet: Synthesized Fingerprints for Generated Image Detection,"[""Yonghyun Jeong"", ""Doyeon Kim"", ""Youngmin Ro"", ""Pyounggeon Kim"", ""Jongwon Choi""]",2022,2022,2022-01-01,Lecture notes in computer science,Lecture notes in computer science,book series,Springer Science+Business Media,book,10.1007/978-3-031-19781-9_5,https://doi.org/10.1007/978-3-031-19781-9_5,https://doi.org/10.1007/978-3-031-19781-9_5,https://doi.org/10.1007/978-3-031-19781-9_5,https://openalex.org/W4312710588,,,false,false,true,2,Matched generation terms: generated image; task terms: detection.,,detection,method,false,false,false,generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4394935852,Generalized and robust model for GAN-generated image detection,"[""Surbhi Raj"", ""Jimson Mathew"", ""Arijit Mondal""]",2024,2024,2024-04-18,Pattern Recognition Letters,Pattern Recognition Letters,journal,Elsevier BV,journal,10.1016/j.patrec.2024.04.018,https://doi.org/10.1016/j.patrec.2024.04.018,https://doi.org/10.1016/j.patrec.2024.04.018,https://doi.org/10.1016/j.patrec.2024.04.018,https://openalex.org/W4394935852,,,false,false,true,2,"Matched generation terms: generated image, GAN-generated image; task terms: detection.",,detection,method,false,false,false,generated image detection | GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4293518933,Improving GAN-Generated Image Detection Generalization Using Unsupervised Domain Adaptation,"[""Mingxu Zhang"", ""Hongxia Wang"", ""Peisong He"", ""Asad Malik"", ""Hanqing Liu""]",2022,2022,2022-07-18,2022 IEEE International Conference on Multimedia and Expo (ICME),2022 IEEE International Conference on Multimedia and Expo (ICME),conference,,conference,10.1109/icme52920.2022.9859763,https://doi.org/10.1109/icme52920.2022.9859763,https://doi.org/10.1109/icme52920.2022.9859763,https://doi.org/10.1109/icme52920.2022.9859763,https://openalex.org/W4293518933,,,false,false,true,2,"Matched generation terms: generated image, fake image, GAN-generated image, image generated by GAN; task terms: detection, detector.",,detection,method,false,false,false,generated image detection | GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4367000238,Improving Synthetically Generated Image Detection in Cross-Concept Settings,"[""Pantelis Dogoulis"", ""Giorgos Kordopatis-Zilos"", ""Ioannis Kompatsiaris"", ""Symeon Papadopoulos""]",2023,2023,2023-06-01,Proceedings of the 2nd ACM International Workshop on Multimedia AI against Disinformation,Proceedings of the 2nd ACM International Workshop on Multimedia AI against Disinformation,repository,Cornell University,preprint,10.1145/3592572.3592846,https://doi.org/10.1145/3592572.3592846,https://doi.org/10.1145/3592572.3592846,https://doi.org/10.1145/3592572.3592846,https://openalex.org/W4367000238,2304.12053,https://arxiv.org/abs/2304.12053,true,true,true,2,"Matched generation terms: synthetic image, generated image; task terms: detection, detector.",,detection,method,false,false,false,generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4389370799,Synthbuster: Towards Detection of Diffusion Model Generated Images,"[""Quentin Bammey""]",2023,2023,2023-12-06,IEEE Open Journal of Signal Processing,IEEE Open Journal of Signal Processing,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/ojsp.2023.3337714,https://doi.org/10.1109/ojsp.2023.3337714,https://doi.org/10.1109/ojsp.2023.3337714,https://doi.org/10.1109/ojsp.2023.3337714,https://openalex.org/W4389370799,,,false,false,true,2,"Matched generation terms: AI-generated image, synthetic image, generated image, fake image; task terms: detection, detect, forensic.",,detection,method,false,false,false,generated image detection | diffusion image detection | diffusion-generated image detection | forensic attribution of generated images | fake image detection generative AI | forensic detection of generated images | AI-generated image detection | detecting AI-generated images | detecting synthetic images | AI-generated image source attribution | source attribution of AI-generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4384268537,Exposing the Fake: Effective Diffusion-Generated Images Detection,"[""Ruipeng Ma"", ""Jinhao Duan"", ""Fei Kong"", ""Xiaoshuang Shi"", ""Kaidi Xu""]",2023,2023,2023-07-12,arXiv (Cornell University),arXiv (Cornell University),repository,Cornell University,preprint,10.48550/arxiv.2307.06272,http://arxiv.org/abs/2307.06272,http://arxiv.org/abs/2307.06272,http://arxiv.org/abs/2307.06272,https://openalex.org/W4384268537,2307.06272,https://arxiv.org/abs/2307.06272,true,true,true,2,"Matched generation terms: generated image, diffusion-generated image, text-to-image; task terms: detection, detect.",,detection,method,false,false,false,generated image detection | diffusion-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2973074956,An Evaluation of Deep Learning-Based Computer Generated Image Detection Approaches,"[""Xuan Ni"", ""Linqiang Chen"", ""Lifeng Yuan"", ""Guohua Wu"", ""Ye Yao""]",2019,2019,2019-01-01,IEEE Access,IEEE Access,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/access.2019.2940383,https://doi.org/10.1109/access.2019.2940383,https://doi.org/10.1109/access.2019.2940383,https://doi.org/10.1109/access.2019.2940383,https://openalex.org/W2973074956,,,false,false,true,2,Matched generation terms: generated image; task terms: detection.,,detection,analysis,false,false,false,generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3034196597,Face X-Ray for More General Face Forgery Detection,"[""Lingzhi Li"", ""Jianmin Bao"", ""Ting Zhang"", ""Hao Yang"", ""Dong Chen"", ""Fang Wen"", ""Baining Guo""]",2020,2020,2020-06-01,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),,,conference,10.1109/cvpr42600.2020.00505,https://doi.org/10.1109/cvpr42600.2020.00505,https://doi.org/10.1109/cvpr42600.2020.00505,https://doi.org/10.1109/cvpr42600.2020.00505,https://openalex.org/W3034196597,,,false,false,true,2,"Matched generation terms: fake image; task terms: detection, detect.",,detection,method,false,true,false,generated image detection | deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4410706528,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,"[""Patrick Grommelt"", ""Louis Weiss"", ""Franz‐Josef Pfreundt"", ""Janis Keuper""]",2025,2025,2025-01-01,Lecture notes in computer science,Lecture notes in computer science,book series,Springer Science+Business Media,book,10.1007/978-3-031-92089-9_6,https://doi.org/10.1007/978-3-031-92089-9_6,https://doi.org/10.1007/978-3-031-92089-9_6,https://doi.org/10.1007/978-3-031-92089-9_6,https://openalex.org/W4410706528,,,false,false,true,2,Matched generation terms: generated image; task terms: detection.,,detection,analysis,false,false,false,generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4206030296,Towards Universal GAN Image Detection,"[""Davide Cozzolino"", ""Diego Gragnaniello"", ""Giovanni Poggi"", ""Luisa Verdoliva""]",2021,2021,2021-12-05,2021 International Conference on Visual Communications and Image Processing (VCIP),2021 International Conference on Visual Communications and Image Processing (VCIP),conference,,conference,10.1109/vcip53242.2021.9675329,https://doi.org/10.1109/vcip53242.2021.9675329,https://doi.org/10.1109/vcip53242.2021.9675329,https://doi.org/10.1109/vcip53242.2021.9675329,https://openalex.org/W4206030296,,,false,false,true,2,"Matched generation terms: fake image; task terms: detection, detector, forensic.",,detection,method,false,false,false,GAN image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4392623241,Mastering Deepfake Detection: A Cutting-edge Approach to Distinguish GAN and Diffusion-model Images,"[""Luca Guarnera"", ""Oliver Giudice"", ""Sebastiano Battiato""]",2024,2024,2024-03-09,ACM Transactions on Multimedia Computing Communications and Applications,ACM Transactions on Multimedia Computing Communications and Applications,journal,Association for Computing Machinery,journal,10.1145/3652027,https://doi.org/10.1145/3652027,https://doi.org/10.1145/3652027,https://doi.org/10.1145/3652027,https://openalex.org/W4392623241,,,false,false,true,2,"Matched generation terms: fake image, image generated by GAN; task terms: detection, detect, forensic.",,detection,method,false,true,false,GAN image detection | GAN-generated image detection | deepfake image detection | fake image detection generative AI | forensic detection of generated images | diffusion-generated image detection | forensic attribution of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3034795015,Global Texture Enhancement for Fake Face Detection in the Wild,"[""Zhengzhe Liu"", ""Xiaojuan Qi"", ""Philip H. S. Torr""]",2020,2020,2020-06-01,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),repository,University of Hong Kong,conference,10.1109/cvpr42600.2020.00808,https://doi.org/10.1109/cvpr42600.2020.00808,https://doi.org/10.1109/cvpr42600.2020.00808,https://doi.org/10.1109/cvpr42600.2020.00808,https://openalex.org/W3034795015,,,false,false,true,2,"Matched generation terms: fake image; task terms: detection, detect.",,detection,method,false,false,true,GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3179128750,"Detection, Attribution and Localization of GAN Generated Images","[""Michael Goebel"", ""Lakshmanan Nataraj"", ""Tejaswi Nanjundaswamy"", ""Tajuddin Manhar Mohammed"", ""Shivkumar Chandrasekaran"", ""B.S. Manjunath""]",2021,2021,2021-01-18,Electronic Imaging,Electronic Imaging,journal,,journal,10.2352/issn.2470-1173.2021.4.mwsf-276,https://doi.org/10.2352/issn.2470-1173.2021.4.mwsf-276,https://doi.org/10.2352/issn.2470-1173.2021.4.mwsf-276,https://doi.org/10.2352/issn.2470-1173.2021.4.mwsf-276,https://openalex.org/W3179128750,,,false,false,true,2,"Matched generation terms: generated image, GAN-generated image; task terms: detection, detect, attribution of generated images.",,detection_and_source_attribution,method,false,false,true,GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3166640306,Detection of GAN-Synthesized Image Based on Discrete Wavelet Transform,"[""Guihua Tang"", ""Lei Sun"", ""Xiuqing Mao"", ""Song Guo"", ""Hongmeng Zhang"", ""Xiaoqin Wang""]",2021,2021,2021-06-15,Security and Communication Networks,Security and Communication Networks,journal,Hindawi Publishing Corporation,journal,10.1155/2021/5511435,https://doi.org/10.1155/2021/5511435,https://doi.org/10.1155/2021/5511435,https://doi.org/10.1155/2021/5511435,https://openalex.org/W3166640306,,,false,false,true,2,"Matched generation terms: fake image; task terms: detection, detect.",,detection,method,false,false,false,GAN image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4381620941,Detection of GAN generated image using color gradient representation,"[""Yun Liu"", ""Zuliang Wan"", ""Xiaohua Yin"", ""Guanghui Yue"", ""Aiping Tan"", ""Zhi Zheng""]",2023,2023,2023-06-22,Journal of Visual Communication and Image Representation,Journal of Visual Communication and Image Representation,journal,Elsevier BV,journal,10.1016/j.jvcir.2023.103876,https://doi.org/10.1016/j.jvcir.2023.103876,https://doi.org/10.1016/j.jvcir.2023.103876,https://doi.org/10.1016/j.jvcir.2023.103876,https://openalex.org/W4381620941,,,false,false,true,2,"Matched generation terms: generated image, GAN-generated image; task terms: detection.",,detection,method,false,false,false,GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2970868842,Deep Fake Image Detection Based on Pairwise Learning,"[""Chih–Chung Hsu"", ""Yi-Xiu Zhuang"", ""Chia‐Yen Lee""]",2020,2020,2020-01-03,Applied Sciences,Applied Sciences,journal,Multidisciplinary Digital Publishing Institute,journal,10.3390/app10010370,https://doi.org/10.3390/app10010370,https://doi.org/10.3390/app10010370,https://doi.org/10.3390/app10010370,https://openalex.org/W2970868842,,,false,false,true,2,"Matched generation terms: fake image, deepfake image; task terms: detection, detector, detect.",,detection,method,false,true,false,GAN image detection | GAN-generated image detection | fake image detection generative AI | forensic detection of generated images | AI-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2975558816,Detecting GAN generated Fake Images using Co-occurrence Matrices,"[""Lakshmanan Nataraj"", ""Tajuddin Manhar Mohammed"", ""B.S. Manjunath"", ""Shivkumar Chandrasekaran"", ""Arjuna Flenner"", ""Jawadul H. Bappy"", ""Amit K. Roy–Chowdhury""]",2019,2019,2019-01-13,Electronic Imaging,Electronic Imaging,journal,,journal,10.2352/issn.2470-1173.2019.5.mwsf-532,https://doi.org/10.2352/issn.2470-1173.2019.5.mwsf-532,https://doi.org/10.2352/issn.2470-1173.2019.5.mwsf-532,https://doi.org/10.2352/issn.2470-1173.2019.5.mwsf-532,https://openalex.org/W2975558816,,,false,false,true,2,Matched generation terms: fake image; task terms: detect.,,detection,method,false,true,false,GAN image detection | GAN-generated image detection | forensic detection of generated images | detecting synthetic images | source identification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2978778164,Incremental learning for the detection and classification of GAN-generated images,"[""Francesco Marra"", ""Cristiano Saltori"", ""Giulia Boato"", ""Luisa Verdoliva""]",2019,2019,2019-12-01,2019 IEEE International Workshop on Information Forensics and Security (WIFS),2019 IEEE International Workshop on Information Forensics and Security (WIFS),repository,Cornell University,preprint,10.1109/wifs47025.2019.9035099,https://doi.org/10.1109/wifs47025.2019.9035099,https://doi.org/10.1109/wifs47025.2019.9035099,https://doi.org/10.1109/wifs47025.2019.9035099,https://openalex.org/W2978778164,1910.01568,https://arxiv.org/abs/1910.01568,true,true,true,2,"Matched generation terms: generated image, GAN-generated image; task terms: detection.",,detection,method,false,false,false,GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4401108337,Level Up the Deepfake Detection: A Method to Effectively Discriminate Images Generated by GAN Architectures and Diffusion Models,"[""Luca Guarnera"", ""Oliver Giudice"", ""Sebastiano Battiato""]",2024,2024,2024-01-01,Lecture notes in networks and systems,Lecture notes in networks and systems,book series,Springer International Publishing,book,10.1007/978-3-031-66431-1_43,https://doi.org/10.1007/978-3-031-66431-1_43,https://doi.org/10.1007/978-3-031-66431-1_43,https://doi.org/10.1007/978-3-031-66431-1_43,https://openalex.org/W4401108337,,,false,false,true,2,Matched generation terms: image generated by GAN; task terms: detection.,,detection,method,false,true,false,GAN image detection | GAN-generated image detection | diffusion-generated image detection | deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3139320333,A Novel Neural Model based Framework for Detection of GAN Generated Fake Images,"[""Samaksh Agarwal"", ""Nancy Girdhar"", ""Himanshu Raghav""]",2021,2021,2021-01-28,"2021 11th International Conference on Cloud Computing, Data Science &amp; Engineering (Confluence)","2021 11th International Conference on Cloud Computing, Data Science &amp; Engineering (Confluence)",,,conference,10.1109/confluence51648.2021.9377150,https://doi.org/10.1109/confluence51648.2021.9377150,https://doi.org/10.1109/confluence51648.2021.9377150,https://doi.org/10.1109/confluence51648.2021.9377150,https://openalex.org/W3139320333,,,false,false,true,2,"Matched generation terms: fake image; task terms: detection, detect.",,detection,method,false,false,false,GAN image detection | GAN-generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4416252268,WILD: a new in-the-Wild Image Linkage Dataset for synthetic image attribution,"[""Pietro Bongini"", ""Sara Mandelli"", ""Andrea Montibeller"", ""Mirko Casu"", ""Orazio Pontorno"", ""Claudio Vittorio Ragaglia"", ""Luca Zanchetta"", ""Mattia Aquilina"", ""Taiba Majid Wani"", ""Luca Guarnera"", ""Benedetta Tondi"", ""Giulia Boato"", ""Paolo Bestagini"", ""Irene Amerini"", ""Francesco G. B. De Natale"", ""Sebastiano Battiato"", ""Mauro Barni""]",2025,2025,2025-06-30,2025 International Joint Conference on Neural Networks (IJCNN),2025 International Joint Conference on Neural Networks (IJCNN),repository,University of Trento,conference,10.1109/ijcnn64981.2025.11227289,https://doi.org/10.1109/ijcnn64981.2025.11227289,https://doi.org/10.1109/ijcnn64981.2025.11227289,https://doi.org/10.1109/ijcnn64981.2025.11227289,https://openalex.org/W4416252268,,,false,false,true,2,Matched generation terms: synthetic image; task terms: source attribution.,,source_attribution,dataset,false,false,false,synthetic image attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4412624408,BOSC: A Backdoor-Based Framework for Open Set Synthetic Image Attribution,"[""Jun Wang"", ""Benedetta Tondi"", ""Mauro Barni""]",2025,2025,2025-01-01,IEEE Transactions on Information Forensics and Security,IEEE Transactions on Information Forensics and Security,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tifs.2025.3592531,https://doi.org/10.1109/tifs.2025.3592531,https://doi.org/10.1109/tifs.2025.3592531,https://doi.org/10.1109/tifs.2025.3592531,https://openalex.org/W4412624408,,,false,false,true,2,"Matched generation terms: synthetic image; task terms: attribution of generated images, forensic.",,source_attribution,method,false,false,false,synthetic image attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4399261595,Whodunit: Detection and Attribution of Synthetic Images by Leveraging Model-specific Fingerprints,"[""Alexander Wißmann"", ""Steffen Zeiler"", ""Robert M. Nickel"", ""Dorothea Kolossa""]",2024,2024,2024-06-01,3rd ACM International Workshop on Multimedia AI against Disinformation,3rd ACM International Workshop on Multimedia AI against Disinformation,,,journal,10.1145/3643491.3660280,https://doi.org/10.1145/3643491.3660280,https://doi.org/10.1145/3643491.3660280,https://doi.org/10.1145/3643491.3660280,https://openalex.org/W4399261595,,,false,false,true,2,"Matched generation terms: synthetic image, text-to-image; task terms: detection, attribution of generated images.",,detection_and_source_attribution,method,false,false,false,synthetic image attribution | synthetic image source attribution | source attribution of synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4407408001,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,"[""Yasmine Namani"", ""Ikram Reghioua"", ""Gueltoum Bendiab"", ""Mohamed Aymen Labiod"", ""Stavros Shiaeles""]",2025,2025,2025-02-08,Electronics,Electronics,journal,Multidisciplinary Digital Publishing Institute,journal,10.3390/electronics14040665,https://doi.org/10.3390/electronics14040665,https://doi.org/10.3390/electronics14040665,https://doi.org/10.3390/electronics14040665,https://openalex.org/W4407408001,,,false,false,true,2,"Matched generation terms: synthetic image, fake image, text-to-image; task terms: detect, attribution of generated images, forensic.",,detection_and_source_attribution,method,false,false,false,synthetic image attribution | AI-generated image attribution | forensic attribution of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4384919490,A Siamese-based Verification System for Open-set Architecture Attribution of Synthetic Images,"[""Lydia Abady"", ""Jun Wang"", ""Benedetta Tondi"", ""Mauro Barni""]",2023,2023,2023-07-19,arXiv (Cornell University),arXiv (Cornell University),repository,Cornell University,preprint,10.48550/arxiv.2307.09822,http://arxiv.org/abs/2307.09822,http://arxiv.org/abs/2307.09822,http://arxiv.org/abs/2307.09822,https://openalex.org/W4384919490,2307.09822,https://arxiv.org/abs/2307.09822,true,true,true,2,Matched generation terms: synthetic image; task terms: attribution of generated images.,,source_attribution,method,false,false,false,synthetic image attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4393972628,Synthetic Image Verification in the Era of Generative Artificial Intelligence: What Works and What Isn’t There yet,"[""Diangarti Bhalang Tariang"", ""Riccardo Corvi"", ""Davide Cozzolino"", ""Giovanni Poggi"", ""Koki Nagano"", ""Luisa Verdoliva""]",2024,2024,2024-04-05,IEEE Security & Privacy,IEEE Security & Privacy,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/msec.2024.3376637,https://doi.org/10.1109/msec.2024.3376637,https://doi.org/10.1109/msec.2024.3376637,https://doi.org/10.1109/msec.2024.3376637,https://openalex.org/W4393972628,,,false,false,true,2,"Matched generation terms: synthetic image; task terms: detection, attribution of generated images.",,detection_and_source_attribution,method,false,false,false,synthetic image attribution,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4385801341,EKILA: Synthetic Media Provenance and Attribution for Generative Art,"[""Kar Balan"", ""Shruti Agarwal"", ""Simon Jenni"", ""Andy Parsons"", ""Andrew Gilbert"", ""John Collomosse""]",2023,2023,2023-06-01,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),,,conference,10.1109/cvprw59228.2023.00098,https://doi.org/10.1109/cvprw59228.2023.00098,https://doi.org/10.1109/cvprw59228.2023.00098,https://doi.org/10.1109/cvprw59228.2023.00098,https://openalex.org/W4385801341,,,false,false,true,2,"Matched generation terms: AI-generated image, synthetic image, generated image; task terms: provenance.",,source_attribution,method,false,false,false,synthetic image attribution | generated image provenance,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
