openalex_id,in_scope,author_openalex_id,author_name,author_position,author_order,institution_openalex_id,institution_name,city,country,country_code,ror_id,latitude,longitude,raw_affiliation_text,manual_review,notes
https://openalex.org/W2122904975,false,https://openalex.org/A5021966633,Étienne Danse,middle,5,https://openalex.org/I95674353,UCLouvain,,,BE,02495e989,,,Department of Radiology Cliniques Universitaires Saint‐Luc Université Catholique de Louvain Brussels Belgium,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5021966633,Étienne Danse,middle,5,https://openalex.org/I1315288073,Cliniques Universitaires Saint-Luc,,,BE,03s4khd80,,,"Department of Radiology, Cliniques universitaires Saint Luc, Université catholique de Louvain, Brussels, Belgium | Department of Radiology Cliniques Universitaires Saint‐Luc Université Catholique de Louvain Brussels Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5000510750,François Jamar,middle,6,https://openalex.org/I1315288073,Cliniques Universitaires Saint-Luc,,,BE,03s4khd80,,,"Division of Nuclear Medicine, Cliniques universitaires Saint Luc, Université catholique de Louvain, Brussels, Belgium | Division of Nuclear Medicine, Cliniques Universitaires Saint-Luc, Université catholique de Louvain, Brussels, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5066800365,Jean‐Pascal Machiels,middle,7,https://openalex.org/I1315288073,Cliniques Universitaires Saint-Luc,,,BE,03s4khd80,,,"Division of Medical Oncology, Cliniques universitaires Saint Luc, Université catholique de Louvain, Brussels, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5083864020,Bruno Berg,middle,8,https://openalex.org/I1315288073,Cliniques Universitaires Saint-Luc,,,BE,03s4khd80,,,"Department of Radiology, Cliniques universitaires Saint Luc, Université catholique de Louvain, Brussels, Belgium | Department of Radiology Cliniques Universitaires Saint‐Luc Université Catholique de Louvain Brussels Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5083864020,Bruno Berg,middle,8,https://openalex.org/I95674353,UCLouvain,,,BE,02495e989,,,Department of Radiology Cliniques Universitaires Saint‐Luc Université Catholique de Louvain Brussels Belgium,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5049647868,Patrick Omoumi,middle,9,https://openalex.org/I95674353,UCLouvain,,,BE,02495e989,,,Department of Radiology Cliniques Universitaires Saint‐Luc Université Catholique de Louvain Brussels Belgium,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5049647868,Patrick Omoumi,middle,9,https://openalex.org/I1315288073,Cliniques Universitaires Saint-Luc,,,BE,03s4khd80,,,"Department of Radiology, Cliniques universitaires Saint Luc, Université catholique de Louvain, Brussels, Belgium | Department of Radiology Cliniques Universitaires Saint‐Luc Université Catholique de Louvain Brussels Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5020692060,Bertrand Tombal,last,10,https://openalex.org/I1315288073,Cliniques Universitaires Saint-Luc,,,BE,03s4khd80,,,"Division of Urology, Cliniques universitaires Saint Luc, Université catholique de Louvain, Brussels, Belgium | Division of Urology, Cliniques Universitaires Saint Luc, Université Catholique de Louvain, Brussels, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2122904975,false,https://openalex.org/A5020692060,Bertrand Tombal,last,10,https://openalex.org/I95674353,UCLouvain,,,BE,02495e989,,,"Division of Urology, Cliniques Universitaires Saint Luc, Université Catholique de Louvain, Brussels, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5013264825,Jelle Praet,first,1,https://openalex.org/I149213910,University of Antwerp,,,BE,008x57b05,,,"Bio-Imaging Lab, University of Antwerp, Campus Drie Eiken (CDE-Uc1.14), Universiteitsplein 1, 2610, Antwerp (Wilrijk), Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5077281240,Nikolay V. Manyakov,middle,2,https://openalex.org/I137982388,Janssen (Belgium),,,BE,04yzcpd71,,,"Janssen Research and Development, Beerse, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5073916575,Leacky Muchene,middle,3,https://openalex.org/I878454856,Hasselt University,,,BE,04nbhqj75,,,"Interuniversity Institute for Biostatistics and Statistical Bioinformatics, Hasselt University, Hasselt, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5044178161,Zhenhua Mai,middle,4,https://openalex.org/I149213910,University of Antwerp,,,BE,008x57b05,,,"Bio-Imaging Lab, University of Antwerp, Campus Drie Eiken (CDE-Uc1.14), Universiteitsplein 1, 2610, Antwerp (Wilrijk), Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5044178161,Zhenhua Mai,middle,4,https://openalex.org/I4210162612,Icometrix (Belgium),,,BE,0505c0p37,,,"Icometrix R&D, Leuven, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5065231599,Vasilis Terzopoulos,middle,5,https://openalex.org/I4210162612,Icometrix (Belgium),,,BE,0505c0p37,,,"Icometrix R&D, Leuven, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5065231599,Vasilis Terzopoulos,middle,5,https://openalex.org/I62916508,Technical University of Munich,,,DE,02kkvpp62,,,"Institute for Biological and Medical Imaging, Technische Universität München, Munich, Germany",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5110202337,Steve De Backer,middle,6,https://openalex.org/I4210098794,Promotie Binnenvaart Vlaanderen,,,BE,0106dk572,,,"DCILabs, Keerbergen, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5031035880,An Torremans,middle,7,https://openalex.org/I4210121202,HistoGeneX (Belgium),,,BE,035xa5s96,,,"HistoGeneX, Antwerpen, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5072677920,Pieter‐Jan Guns,middle,8,https://openalex.org/I149213910,University of Antwerp,,,BE,008x57b05,,,"Bio-Imaging Lab, University of Antwerp, Campus Drie Eiken (CDE-Uc1.14), Universiteitsplein 1, 2610, Antwerp (Wilrijk), Belgium | Expert Group Antwerp Molecular Imaging (EGAMI), University of Antwerp, Antwerp, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5060657363,Tom Van de Casteele,middle,9,https://openalex.org/I137982388,Janssen (Belgium),,,BE,04yzcpd71,,,"Janssen Research and Development, Beerse, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5077548498,Astrid Bottelbergs,middle,10,https://openalex.org/I137982388,Janssen (Belgium),,,BE,04yzcpd71,,,"Janssen Research and Development, Beerse, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5055155629,Bianca Van Broeck,middle,11,https://openalex.org/I137982388,Janssen (Belgium),,,BE,04yzcpd71,,,"Janssen Research and Development, Beerse, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5054696921,Jan Sijbers,middle,12,https://openalex.org/I149213910,University of Antwerp,,,BE,008x57b05,,,"imec-Vision Lab, University of Antwerp, Antwerp, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5088926659,Dirk Smeets,middle,13,https://openalex.org/I149213910,University of Antwerp,,,BE,008x57b05,,,"Bio-Imaging Lab, University of Antwerp, Campus Drie Eiken (CDE-Uc1.14), Universiteitsplein 1, 2610, Antwerp (Wilrijk), Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5088926659,Dirk Smeets,middle,13,https://openalex.org/I4210162612,Icometrix (Belgium),,,BE,0505c0p37,,,"Icometrix R&D, Leuven, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5084282661,Ziv Shkedy,middle,14,https://openalex.org/I878454856,Hasselt University,,,BE,04nbhqj75,,,"Interuniversity Institute for Biostatistics and Statistical Bioinformatics, Hasselt University, Hasselt, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5091674188,Luc Bijnens,middle,15,https://openalex.org/I137982388,Janssen (Belgium),,,BE,04yzcpd71,,,"Janssen Research and Development, Beerse, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5014392907,Darrel J. Pemberton,middle,16,https://openalex.org/I137982388,Janssen (Belgium),,,BE,04yzcpd71,,,"Janssen Research and Development, Beerse, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5080344209,Mark E. Schmidt,middle,17,https://openalex.org/I137982388,Janssen (Belgium),,,BE,04yzcpd71,,,"Janssen Research and Development, Beerse, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5062985370,Annemie Van der Linden,middle,18,https://openalex.org/I149213910,University of Antwerp,,,BE,008x57b05,,,"Bio-Imaging Lab, University of Antwerp, Campus Drie Eiken (CDE-Uc1.14), Universiteitsplein 1, 2610, Antwerp (Wilrijk), Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2791831747,false,https://openalex.org/A5022264416,Marleen Verhoye,last,19,https://openalex.org/I149213910,University of Antwerp,,,BE,008x57b05,,,"Bio-Imaging Lab, University of Antwerp, Campus Drie Eiken (CDE-Uc1.14), Universiteitsplein 1, 2610, Antwerp (Wilrijk), Belgium. marleen.verhoye@uantwerpen.be | Bio-Imaging Lab, University of Antwerp, Campus Drie Eiken (CDE-Uc1.14), Universiteitsplein 1, 2610, Antwerp (Wilrijk), Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1986269945,false,https://openalex.org/A5031411656,Jacques‐Donald Tournier,first,1,https://openalex.org/I242743682,Florey Institute of Neuroscience and Mental Health,,,AU,03a2tac74,,,"Brain Research Institute, Florey Neuroscience Institutes, Neurosciences Building, Austin Health, Heidelberg West, Victoria, Australia",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1986269945,false,https://openalex.org/A5031411656,Jacques‐Donald Tournier,first,1,https://openalex.org/I4210163497,Austin Health,,,AU,05dbj6g52,,,"Brain Research Institute, Florey Neuroscience Institutes, Neurosciences Building, Austin Health, Heidelberg West, Victoria, Australia",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1986269945,false,https://openalex.org/A5101804330,Susumu Mori,middle,2,https://openalex.org/I145311948,Johns Hopkins University,,,US,00za53h95,,,Department of Radiology Johns Hopkins University School of Medicine Baltimore Maryland USA,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1986269945,false,https://openalex.org/A5101804330,Susumu Mori,middle,2,https://openalex.org/I2799853436,Johns Hopkins Medicine,,,US,037zgn354,,,Department of Radiology Johns Hopkins University School of Medicine Baltimore Maryland USA,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1986269945,false,https://openalex.org/A5030544325,Alexander Leemans,last,3,https://openalex.org/I193662353,Utrecht University,,,NL,04pp8hn57,,,Utrecht university > > > >,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2181583316,false,https://openalex.org/A5065371378,Bert De Foer,first,1,https://openalex.org/I4210093878,GZA Ziekenhuizen Campus Sint-Augustinus,,,BE,00kss4e25,,,"Department of Radiology, A.Z. Sint-Augustinus, Antwerp, Belgium. bert.defoer@GVAgroup.be | Department of Radiology, A.Z. Sint-Augustinus, Antwerp, Belgium",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2181583316,false,,J-P Vercruysse,middle,2,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship. OpenAlex author ID missing."
https://openalex.org/W2181583316,false,https://openalex.org/A5079092308,B Pilet,middle,3,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W2181583316,false,https://openalex.org/A5063661741,Jan Michiels,middle,4,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W2181583316,false,https://openalex.org/A5014523043,R. Vertriest,middle,5,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W2181583316,false,https://openalex.org/A5068683932,Marc Pouillon,middle,6,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W2181583316,false,https://openalex.org/A5103128418,Thomas Somers,middle,7,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W2181583316,false,https://openalex.org/A5080220326,Jan Casselman,middle,8,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W2181583316,false,https://openalex.org/A5030142026,Erwin Offeciers,last,9,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W2098336365,false,https://openalex.org/A5025439987,Kirsten Forbes,first,1,https://openalex.org/I1325481341,St. Joseph's Hospital and Medical Center,,,US,00m72wv30,,,"Division of Neuroradiology, Barrow Neurological Institute, St Joseph's Hospital and Medical Center, 350 W Thomas Rd, Phoenix, AZ 85013, USA",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2098336365,false,https://openalex.org/A5065955482,James G. Pipe,middle,2,https://openalex.org/I2802827176,Dignity Health,,,US,05c9r4685,,,Dignity Health,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2098336365,false,https://openalex.org/A5089617095,John P. Karis,middle,3,https://openalex.org/I1325481341,St. Joseph's Hospital and Medical Center,,,US,00m72wv30,,,St. Joseph’s Hospital and Medical Center,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2098336365,false,https://openalex.org/A5058865280,Joseph E. Heiserman,last,4,https://openalex.org/I1325481341,St. Joseph's Hospital and Medical Center,,,US,00m72wv30,,,St. Joseph’s Hospital and Medical Center,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1887378352,false,https://openalex.org/A5058665707,Jeffrey M. Rogg,first,1,https://openalex.org/I2800446032,Rhode Island Hospital,,,US,01aw9fv09,,,"Department of Diagnostic Imaging, Brown University Medical School, Rhode Island Hospital, Providence 02903, USA",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1887378352,false,https://openalex.org/A5081143278,Glenn A. Tung,middle,2,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W1887378352,false,https://openalex.org/A5067215844,Gordon Anderson,middle,3,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W1887378352,false,https://openalex.org/A5113578131,Selina Cortez,last,4,,,,,,,,,,true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually. No affiliation information provided by OpenAlex for this authorship."
https://openalex.org/W1964499272,false,https://openalex.org/A5101086532,Ying-Shi Sun,first,1,https://openalex.org/I20231570,Peking University,,,CN,02v51f717,,,"Key Laboratory of Carcinogenesis and Translational Research, Department of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, Beijing, China | Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5101086532,Ying-Shi Sun,first,1,https://openalex.org/I4210093964,Peking University Cancer Hospital,,,CN,00nyxxr91,,,"Key Laboratory of Carcinogenesis and Translational Research, Department of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, Beijing, China | Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5108052232,Xiao‐Peng Zhang,middle,2,https://openalex.org/I20231570,Peking University,,,CN,02v51f717,,,"Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5108052232,Xiao‐Peng Zhang,middle,2,https://openalex.org/I4210093964,Peking University Cancer Hospital,,,CN,00nyxxr91,,,"Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5101842023,Lei Tang,middle,3,https://openalex.org/I20231570,Peking University,,,CN,02v51f717,,,"Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5101842023,Lei Tang,middle,3,https://openalex.org/I4210093964,Peking University Cancer Hospital,,,CN,00nyxxr91,,,"Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5079618096,Jiafu Ji,middle,4,https://openalex.org/I20231570,Peking University,,,CN,02v51f717,,,"Surgery, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5079618096,Jiafu Ji,middle,4,https://openalex.org/I4210093964,Peking University Cancer Hospital,,,CN,00nyxxr91,,,"Surgery, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5011450428,Jin Gu,middle,5,https://openalex.org/I20231570,Peking University,,,CN,02v51f717,,,"Surgery, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5011450428,Jin Gu,middle,5,https://openalex.org/I4210093964,Peking University Cancer Hospital,,,CN,00nyxxr91,,,"Surgery, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5059448103,Yong Cai,middle,6,https://openalex.org/I20231570,Peking University,,,CN,02v51f717,,,"Radiotherapy, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5059448103,Yong Cai,middle,6,https://openalex.org/I4210093964,Peking University Cancer Hospital,,,CN,00nyxxr91,,,"Radiotherapy, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5029460573,Xiao Yan Zhang,last,7,https://openalex.org/I20231570,Peking University,,,CN,02v51f717,,,"Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1964499272,false,https://openalex.org/A5029460573,Xiao Yan Zhang,last,7,https://openalex.org/I4210093964,Peking University Cancer Hospital,,,CN,00nyxxr91,,,"Departments of Radiology, Peking University School of Oncology, Beijing Cancer Hospital and Institute, No. 52 Fu Cheng Road, Hai Dian District, Beijing 100142, China",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5111823597,Veronica A. Morgan,first,1,https://openalex.org/I1325846038,Royal Marsden NHS Foundation Trust,,,GB,0008wzh48,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5111823597,Veronica A. Morgan,first,1,https://openalex.org/I142947616,Institute of Cancer Research,,,GB,043jzw605,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5054602811,Stavroula Kyriazi,middle,2,https://openalex.org/I1325846038,Royal Marsden NHS Foundation Trust,,,GB,0008wzh48,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5054602811,Stavroula Kyriazi,middle,2,https://openalex.org/I142947616,Institute of Cancer Research,,,GB,043jzw605,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5111886066,S. Ashley,middle,3,https://openalex.org/I1325846038,Royal Marsden NHS Foundation Trust,,,GB,0008wzh48,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5111886066,S. Ashley,middle,3,https://openalex.org/I142947616,Institute of Cancer Research,,,GB,043jzw605,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5060445631,Nandita M. deSouza,last,4,https://openalex.org/I1325846038,Royal Marsden NHS Foundation Trust,,,GB,0008wzh48,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W2169197548,false,https://openalex.org/A5060445631,Nandita M. deSouza,last,4,https://openalex.org/I142947616,Institute of Cancer Research,,,GB,043jzw605,,,"Clinical Magnetic Resonance Group, Royal Marsden NHS Foundation Trust, Institute of Cancer Research, and Department of Statistics, Royal Marsden NHS Foundation Trust Sutton, Surrey, United Kingdom",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1524482419,false,https://openalex.org/A5019845487,Andrew B. Rosenkrantz,first,1,https://openalex.org/I4210086933,NYU Langone Health,,,US,005dvqh91,,,"Department of Radiology NYU Langone Medical Center New York, New York USA | Department of Radiology, NYU Langone Medical Center, New York, New York, USA",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1524482419,false,https://openalex.org/A5078050686,Nicole Hindman,middle,2,https://openalex.org/I4210086933,NYU Langone Health,,,US,005dvqh91,,,"Department of Radiology NYU Langone Medical Center New York, New York USA | Department of Radiology, NYU Langone Medical Center, New York, New York, USA",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
https://openalex.org/W1524482419,false,https://openalex.org/A5028344451,Ruth Lim,middle,3,https://openalex.org/I4210086933,NYU Langone Health,,,US,005dvqh91,,,"Department of Radiology NYU Langone Medical Center New York, New York USA | Department of Radiology, NYU Langone Medical Center, New York, New York, USA",true,"Automatically extracted OpenAlex authorship/affiliation candidate; verify the author, institution, and location manually."
