openalex_id,title,authors_ordered,year,publication_year,publication_date,venue,venue_name,venue_type,publisher,publication_type,doi,url,primary_url,landing_page_url,openalex_url,arxiv_id,arxiv_url,has_arxiv_version,is_arxiv_preprint,in_scope,relevance_score,relevance_reason,exclusion_reason,preliminary_task,entry_type,is_survey,is_deepfake_related,is_image_editing_related,source_query,source_database,manual_review,notes
https://openalex.org/W4401426400,Deepfake detection using convolutional vision transformers and convolutional neural networks,"[""Ahmed Hatem Soudy"", ""Omnia Sayed"", ""Hala Tag-Elser"", ""Rewaa Ragab"", ""Sohaila Mohsen"", ""Tarek Mostafa"", ""Amr A. Abohany"", ""Salwa O. Slim""]",2024,2024,2024-08-08,Neural Computing and Applications,Neural Computing and Applications,journal,Springer Science+Business Media,journal,10.1007/s00521-024-10181-7,https://doi.org/10.1007/s00521-024-10181-7,https://doi.org/10.1007/s00521-024-10181-7,https://doi.org/10.1007/s00521-024-10181-7,https://openalex.org/W4401426400,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4408874542,SMNDNet for Multiple Types of Deepfake Image Detection,"[""Qin Wang"", ""Xiaofeng Wang"", ""Jianghua Li"", ""Ruidong Han"", ""Zinian Liu"", ""Mingtao Guo""]",2025,2025,2025-01-01,"Computers, materials & continua/Computers, materials & continua (Print)","Computers, materials & continua/Computers, materials & continua (Print)",journal,,journal,10.32604/cmc.2025.063141,https://doi.org/10.32604/cmc.2025.063141,https://doi.org/10.32604/cmc.2025.063141,https://doi.org/10.32604/cmc.2025.063141,https://openalex.org/W4408874542,,,false,false,true,2,Matched generation terms: deepfake image; task terms: detection.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3046357466,TweepFake: About detecting deepfake tweets,"[""Tiziano Fagni"", ""Fabrizio Falchi"", ""Margherita Gambini"", ""Antonio Martella"", ""Maurizio Tesconi""]",2021,2021,2021-05-13,PLoS ONE,PLoS ONE,journal,Public Library of Science,journal,10.1371/journal.pone.0251415,https://doi.org/10.1371/journal.pone.0251415,https://doi.org/10.1371/journal.pone.0251415,https://doi.org/10.1371/journal.pone.0251415,https://openalex.org/W3046357466,2008.00036,https://arxiv.org/abs/2008.00036,true,true,false,0,"Matched task terms: detection, detect.",Matched exclusion terms: text detection.,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4387672129,"Impact of Deepfake Technology on Social Media: Detection, Misinformation and Societal Implications","[""Samer Al-khazraji"", ""Hassan Hadi Saleh"", ""A. Khalid"", ""Israa Mishkhal""]",2023,2023,2023-10-16,The Eurasia Proceedings of Science Technology Engineering and Mathematics,The Eurasia Proceedings of Science Technology Engineering and Mathematics,journal,Istanbul University,conference,10.55549/epstem.1371792,https://doi.org/10.55549/epstem.1371792,https://doi.org/10.55549/epstem.1371792,https://doi.org/10.55549/epstem.1371792,https://openalex.org/W4387672129,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3023887666,Forensics and Analysis of Deepfake Videos,"[""Mousa Tayseer Jafar"", ""Mohammad Ababneh"", ""Mohammad Al-Zoube"", ""Ammar Elhassan""]",2020,2020,2020-04-01,2020 11th International Conference on Information and Communication Systems (ICICS),2020 11th International Conference on Information and Communication Systems (ICICS),repository,Figshare (United Kingdom),conference,10.1109/icics49469.2020.239493,https://doi.org/10.1109/icics49469.2020.239493,https://doi.org/10.1109/icics49469.2020.239493,https://doi.org/10.1109/icics49469.2020.239493,https://openalex.org/W3023887666,,,false,false,false,0,"Matched task terms: detection, detect, forensic.",Matched exclusion terms: generated-video detection.,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4377231695,FAMM: Facial Muscle Motions for Detecting Compressed Deepfake Videos Over Social Networks,"[""Xin Liao"", ""Yumei Wang"", ""Tianyi Wang"", ""Juan Hu"", ""Xiaoshuai Wu""]",2023,2023,2023-05-22,IEEE Transactions on Circuits and Systems for Video Technology,IEEE Transactions on Circuits and Systems for Video Technology,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tcsvt.2023.3278310,https://doi.org/10.1109/tcsvt.2023.3278310,https://doi.org/10.1109/tcsvt.2023.3278310,https://doi.org/10.1109/tcsvt.2023.3278310,https://openalex.org/W4377231695,,,false,false,false,0,"Matched task terms: detection, detect, forensic.",Matched exclusion terms: generated-video detection.,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4367554082,DeepFake Detection Improvement for Images Based on a Proposed Method for Local Binary Pattern of the Multiple-Channel Color Space,[],2023,2023,2023-05-01,International journal of intelligent engineering and systems,International journal of intelligent engineering and systems,journal,Intelligent Networks and Systems Society,journal,10.22266/ijies2023.0630.07,https://doi.org/10.22266/ijies2023.0630.07,https://doi.org/10.22266/ijies2023.0630.07,https://doi.org/10.22266/ijies2023.0630.07,https://openalex.org/W4367554082,,,false,false,true,2,"Matched generation terms: deepfake image; task terms: detection, detect.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4409047068,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,"[""Ambika Jaiswal"", ""Aruna J. Chamatkar"", ""Akash Prakash Kharat"", ""Bhisham Sharma"", ""Imed Ben Dhaou"", ""Suhashini Awadhesh Chaurasia""]",2025,2025,2025-01-15,2025 22nd International Learning and Technology Conference (L&amp;amp;T),2025 22nd International Learning and Technology Conference (L&amp;amp;T),,,conference,10.1109/lt64002.2025.10940759,https://doi.org/10.1109/lt64002.2025.10940759,https://doi.org/10.1109/lt64002.2025.10940759,https://doi.org/10.1109/lt64002.2025.10940759,https://openalex.org/W4409047068,,,false,false,true,2,"Matched generation terms: deepfake image; task terms: detection, forensic.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3191630110,MTD-Net: Learning to Detect Deepfakes Images by Multi-Scale Texture Difference,"[""Jiachen Yang"", ""Aiyun Li"", ""Shuai Xiao"", ""Wen Lu"", ""Xinbo Gao""]",2021,2021,2021-01-01,IEEE Transactions on Information Forensics and Security,IEEE Transactions on Information Forensics and Security,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tifs.2021.3102487,https://doi.org/10.1109/tifs.2021.3102487,https://doi.org/10.1109/tifs.2021.3102487,https://doi.org/10.1109/tifs.2021.3102487,https://openalex.org/W3191630110,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3135485589,"Countering Malicious DeepFakes: Survey, Battleground, and Horizon","[""Felix Juefei-Xu"", ""Run Wang"", ""Yihao Huang"", ""Qing Guo"", ""Lei Ma"", ""Yang Liu""]",2022,2022,2022-05-04,International Journal of Computer Vision,International Journal of Computer Vision,journal,Springer Science+Business Media,journal,10.1007/s11263-022-01606-8,https://doi.org/10.1007/s11263-022-01606-8,https://doi.org/10.1007/s11263-022-01606-8,https://doi.org/10.1007/s11263-022-01606-8,https://openalex.org/W3135485589,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,survey,true,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4285246761,The detection of political deepfakes,"[""Markus Appel"", ""Fabian Prietzel""]",2022,2022,2022-05-10,Journal of Computer-Mediated Communication,Journal of Computer-Mediated Communication,journal,Wiley,journal,10.1093/jcmc/zmac008,https://doi.org/10.1093/jcmc/zmac008,https://doi.org/10.1093/jcmc/zmac008,https://doi.org/10.1093/jcmc/zmac008,https://openalex.org/W4285246761,,,false,false,false,0,"Matched task terms: detection, detect.",Matched exclusion terms: generated-video detection.,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4299806750,Mel-Spectrogram Image-Based End-to-End Audio Deepfake Detection Under Channel-Mismatched Conditions,"[""Abderrahim Fathan"", ""Jahangir Alam"", ""Woo Hyun Kang""]",2022,2022,2022-07-18,2022 IEEE International Conference on Multimedia and Expo (ICME),2022 IEEE International Conference on Multimedia and Expo (ICME),conference,,conference,10.1109/icme52920.2022.9859621,https://doi.org/10.1109/icme52920.2022.9859621,https://doi.org/10.1109/icme52920.2022.9859621,https://doi.org/10.1109/icme52920.2022.9859621,https://openalex.org/W4299806750,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4318559723,Revealing and Classification of Deepfakes Video's Images using a Customize Convolution Neural Network Model,"[""Usha Kosarkar"", ""Gopal Sarkarkar"", ""Shilpa Gedam""]",2023,2023,2023-01-01,Procedia Computer Science,Procedia Computer Science,journal,Elsevier BV,journal,10.1016/j.procs.2023.01.237,https://doi.org/10.1016/j.procs.2023.01.237,https://doi.org/10.1016/j.procs.2023.01.237,https://doi.org/10.1016/j.procs.2023.01.237,https://openalex.org/W4318559723,,,false,false,true,2,"Matched generation terms: fake image, deepfake image; task terms: detection.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4392132958,AI-assisted deepfake detection using adaptive blind image watermarking,"[""Ling-Yuan Hsu""]",2024,2024,2024-02-24,Journal of Visual Communication and Image Representation,Journal of Visual Communication and Image Representation,journal,Elsevier BV,journal,10.1016/j.jvcir.2024.104094,https://doi.org/10.1016/j.jvcir.2024.104094,https://doi.org/10.1016/j.jvcir.2024.104094,https://doi.org/10.1016/j.jvcir.2024.104094,https://openalex.org/W4392132958,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4392774535,A review of deep learning‐based approaches for deepfake content detection,"[""Leandro A. Passos"", ""Danilo Samuel Jodas"", ""Kelton Augusto Pontara da Costa"", ""Luis A. de Souza"", ""Douglas Rodrigues"", ""Javier Del Ser"", ""David Camacho"", ""João Paulo Papa""]",2024,2024,2024-02-22,Expert Systems,Expert Systems,journal,Wiley,journal,10.1111/exsy.13570,https://doi.org/10.1111/exsy.13570,https://doi.org/10.1111/exsy.13570,https://doi.org/10.1111/exsy.13570,https://openalex.org/W4392774535,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,survey,true,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4360766590,MaskGAN: A Facial Fusion Algorithm for Deepfake Image Detection,"[""Dazhuang Liu"", ""Zhen Yang"", ""Ru Zhang"", ""Jianyi Liu""]",2022,2022,2022-11-04,2022 International Conference on Computers and Artificial Intelligence Technologies (CAIT),2022 International Conference on Computers and Artificial Intelligence Technologies (CAIT),,,conference,10.1109/cait56099.2022.10072275,https://doi.org/10.1109/cait56099.2022.10072275,https://doi.org/10.1109/cait56099.2022.10072275,https://doi.org/10.1109/cait56099.2022.10072275,https://openalex.org/W4360766590,,,false,false,true,2,Matched generation terms: deepfake image; task terms: detection.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4221149434,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,"[""Yonghyun Jeong"", ""Doyeon Kim"", ""Youngmin Ro"", ""Jongwon Choi""]",2022,2022,2022-06-28,Proceedings of the AAAI Conference on Artificial Intelligence,Proceedings of the AAAI Conference on Artificial Intelligence,conference,Association for the Advancement of Artificial Intelligence,conference,10.1609/aaai.v36i1.19990,https://doi.org/10.1609/aaai.v36i1.19990,https://doi.org/10.1609/aaai.v36i1.19990,https://doi.org/10.1609/aaai.v36i1.19990,https://openalex.org/W4221149434,,,false,false,true,2,"Matched generation terms: generated image; task terms: detection, detector, detect.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4286742149,"A literature review and perspectives in deepfakes: generation, detection, and applications","[""Deepak Dagar"", ""Dinesh Kumar Vishwakarma""]",2022,2022,2022-07-23,International Journal of Multimedia Information Retrieval,International Journal of Multimedia Information Retrieval,journal,Springer Science+Business Media,journal,10.1007/s13735-022-00241-w,https://doi.org/10.1007/s13735-022-00241-w,https://doi.org/10.1007/s13735-022-00241-w,https://doi.org/10.1007/s13735-022-00241-w,https://openalex.org/W4286742149,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,survey,true,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4315865725,Deepfakes Generation and Detection: A Short Survey,"[""Zahid Akhtar""]",2023,2023,2023-01-13,Journal of Imaging,Journal of Imaging,journal,Multidisciplinary Digital Publishing Institute,journal,10.3390/jimaging9010018,https://doi.org/10.3390/jimaging9010018,https://doi.org/10.3390/jimaging9010018,https://doi.org/10.3390/jimaging9010018,https://openalex.org/W4315865725,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,survey,true,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3122852338,Fighting Deepfakes by Detecting GAN DCT Anomalies,"[""Oliver Giudice"", ""Luca Guarnera"", ""Sebastiano Battiato""]",2021,2021,2021-07-30,Journal of Imaging,Journal of Imaging,journal,Multidisciplinary Digital Publishing Institute,journal,10.3390/jimaging7080128,https://doi.org/10.3390/jimaging7080128,https://doi.org/10.3390/jimaging7080128,https://doi.org/10.3390/jimaging7080128,https://openalex.org/W3122852338,2101.09781,https://arxiv.org/abs/2101.09781,true,true,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3172046373,Deepfakes Creation and Detection Using Deep Learning,"[""Hady A. Khalil"", ""Shady A. Maged""]",2021,2021,2021-05-26,"2021 International Mobile, Intelligent, and Ubiquitous Computing Conference (MIUCC)","2021 International Mobile, Intelligent, and Ubiquitous Computing Conference (MIUCC)",,,conference,10.1109/miucc52538.2021.9447642,https://doi.org/10.1109/miucc52538.2021.9447642,https://doi.org/10.1109/miucc52538.2021.9447642,https://doi.org/10.1109/miucc52538.2021.9447642,https://openalex.org/W3172046373,,,false,false,true,2,"Matched generation terms: fake image, deepfake image; task terms: detection, detect.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4410026772,Deepfake Image Detection Using Convolutional Neural Network,"[""Gouri Morankar"", ""Rahul Tripathi"", ""Shaili Dhanore"", ""Yash Tiwari""]",2025,2025,2025-01-01,Lecture notes in networks and systems,Lecture notes in networks and systems,book series,Springer International Publishing,book,10.1007/978-981-96-1981-8_5,https://doi.org/10.1007/978-981-96-1981-8_5,https://doi.org/10.1007/978-981-96-1981-8_5,https://doi.org/10.1007/978-981-96-1981-8_5,https://openalex.org/W4410026772,,,false,false,true,2,Matched generation terms: deepfake image; task terms: detection.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4416340464,Spatial Domain Enhanced Channel Adaptive Deepfake Image Detection Method,"[""Jialin Li"", ""Zhe Shen""]",2025,2025,2025-02-01,Journal of Computer-Aided Design & Computer Graphics,Journal of Computer-Aided Design & Computer Graphics,journal,Science Press,journal,10.3724/sp.j.1089.2023-00113,https://doi.org/10.3724/sp.j.1089.2023-00113,https://doi.org/10.3724/sp.j.1089.2023-00113,https://doi.org/10.3724/sp.j.1089.2023-00113,https://openalex.org/W4416340464,,,false,false,false,0,Matched generation terms: deepfake image; task terms: detection.,Matched exclusion terms: data augmentation.,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4394768398,SupCon-MPL-DP: Supervised Contrastive Learning with Meta Pseudo Labels for Deepfake Image Detection,"[""Kyeong-Hwan Moon"", ""Soo-Yol Ok"", ""Suk‐Hwan Lee""]",2024,2024,2024-04-12,Applied Sciences,Applied Sciences,journal,Multidisciplinary Digital Publishing Institute,journal,10.3390/app14083249,https://doi.org/10.3390/app14083249,https://doi.org/10.3390/app14083249,https://doi.org/10.3390/app14083249,https://openalex.org/W4394768398,,,false,false,false,0,"Matched generation terms: deepfake image; task terms: detection, detect.",Matched exclusion terms: generated-video detection.,detection,method,false,true,true,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3130595815,A Machine Learning Based Approach for Deepfake Detection in Social Media Through Key Video Frame Extraction,"[""Alakananda Mitra"", ""Saraju P. Mohanty"", ""Peter Corcoran"", ""Elias Kougianos""]",2021,2021,2021-02-14,SN Computer Science,SN Computer Science,journal,Springer Nature,journal,10.1007/s42979-021-00495-x,https://doi.org/10.1007/s42979-021-00495-x,https://doi.org/10.1007/s42979-021-00495-x,https://doi.org/10.1007/s42979-021-00495-x,https://openalex.org/W3130595815,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4407571246,Real or Deepfake Face Detection in Images and Video Data using YOLO11 Algorithm,"[""Wawan Kurniawan"", ""Aliyah Kurniasih"", ""Muhamad Abdul Ghani""]",2025,2025,2025-02-15,Journal of Artificial Intelligence and Engineering Applications (JAIEA),Journal of Artificial Intelligence and Engineering Applications (JAIEA),journal,,journal,10.59934/jaiea.v4i2.939,https://doi.org/10.59934/jaiea.v4i2.939,https://doi.org/10.59934/jaiea.v4i2.939,https://doi.org/10.59934/jaiea.v4i2.939,https://openalex.org/W4407571246,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4407768917,Comparative Analysis of Custom CNN Architecture and MobileNet for Deepfake Image Detection,"[""Omar Khasro Akram"", ""Abdelrahman Mohamed"", ""Hager Magdy"", ""Mariam M. Abdellatif"", ""Sara Abdelghafar""]",2025,2025,2025-01-01,Lecture notes on data engineering and communications technologies,Lecture notes on data engineering and communications technologies,book series,Springer International Publishing,book,10.1007/978-3-031-81308-5_6,https://doi.org/10.1007/978-3-031-81308-5_6,https://doi.org/10.1007/978-3-031-81308-5_6,https://doi.org/10.1007/978-3-031-81308-5_6,https://openalex.org/W4407768917,,,false,false,true,2,Matched generation terms: deepfake image; task terms: detection.,,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4391685359,An efficient deepfake video detection using robust deep learning,"[""Abdul Qadir"", ""Rabbia Mahum"", ""Mohammed A. El-Meligy"", ""Adham E. Ragab"", ""AbdulMalik S. Al‐Salman"", ""Muhammad Awais""]",2024,2024,2024-02-09,Heliyon,Heliyon,journal,Elsevier BV,journal,10.1016/j.heliyon.2024.e25757,https://doi.org/10.1016/j.heliyon.2024.e25757,https://doi.org/10.1016/j.heliyon.2024.e25757,https://doi.org/10.1016/j.heliyon.2024.e25757,https://openalex.org/W4391685359,,,false,false,false,0,"Matched generation terms: synthetic image, deepfake image; task terms: detection, forensic.",Matched exclusion terms: generated-video detection.,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4289950749,LiSiam: Localization Invariance Siamese Network for Deepfake Detection,"[""Jian Wang"", ""Yunlian Sun"", ""Jinhui Tang""]",2022,2022,2022-01-01,IEEE Transactions on Information Forensics and Security,IEEE Transactions on Information Forensics and Security,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tifs.2022.3186803,https://doi.org/10.1109/tifs.2022.3186803,https://doi.org/10.1109/tifs.2022.3186803,https://doi.org/10.1109/tifs.2022.3186803,https://openalex.org/W4289950749,,,false,false,false,1,"Matched task terms: detection, detector; no generation terms matched.",,detection,method,false,true,false,deepfake image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4386172480,Multimodal Fake News Detection via CLIP-Guided Learning,"[""Yangming Zhou"", ""Yuzhou Yang"", ""Qichao Ying"", ""Zhenxing Qian"", ""Xinpeng Zhang""]",2023,2023,2023-07-01,2023 IEEE International Conference on Multimedia and Expo (ICME),2023 IEEE International Conference on Multimedia and Expo (ICME),,,conference,10.1109/icme55011.2023.00480,https://doi.org/10.1109/icme55011.2023.00480,https://doi.org/10.1109/icme55011.2023.00480,https://doi.org/10.1109/icme55011.2023.00480,https://openalex.org/W4386172480,,,false,false,false,1,"Matched task terms: detection, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2165337233,Detection and mapping of illicit drugs and their metabolites in fingermarks by MALDI MS and compatibility with forensic techniques,"[""Gino Groeneveld"", ""Marcel de Puit"", ""Stephen M. Bleay"", ""Robert Bradshaw"", ""Simona Francese""]",2015,2015,2015-06-29,Scientific Reports,Scientific Reports,journal,Nature Portfolio,journal,10.1038/srep11716,https://doi.org/10.1038/srep11716,https://doi.org/10.1038/srep11716,https://doi.org/10.1038/srep11716,https://openalex.org/W2165337233,,,false,false,false,1,"Matched task terms: detection, detect, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2596603442,Person Recognition System Based on a Combination of Body Images from Visible Light and Thermal Cameras,"[""Dat Nguyen"", ""Hyung Hong"", ""Ki Hyun Kim"", ""Kang Park""]",2017,2017,2017-03-16,Sensors,Sensors,journal,Multidisciplinary Digital Publishing Institute,journal,10.3390/s17030605,https://doi.org/10.3390/s17030605,https://doi.org/10.3390/s17030605,https://doi.org/10.3390/s17030605,https://openalex.org/W2596603442,,,false,false,false,0,No required generation/task combination matched.,Matched exclusion terms: generic image segmentation/classification/recognition.,uncertain,method,false,false,false,forensic detection of generated images | source verification of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2059907896,Detecting Double JPEG Compression With the Same Quantization Matrix,"[""Fangjun Huang"", ""Jiwu Huang"", ""Yun Q. Shi""]",2010,2010,2010-09-07,IEEE Transactions on Information Forensics and Security,IEEE Transactions on Information Forensics and Security,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tifs.2010.2072921,https://doi.org/10.1109/tifs.2010.2072921,https://doi.org/10.1109/tifs.2010.2072921,https://doi.org/10.1109/tifs.2010.2072921,https://openalex.org/W2059907896,,,false,false,false,1,"Matched task terms: detection, detect, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2911288611,Quaternion Convolutional Neural Network for Color Image Classification and Forensics,"[""Qilin Yin"", ""Jinwei Wang"", ""Xiangyang Luo"", ""Jiangtao Zhai"", ""Sunil Kumar Jha"", ""Yun-Qing Shi""]",2019,2019,2019-01-01,IEEE Access,IEEE Access,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/access.2019.2897000,https://doi.org/10.1109/access.2019.2897000,https://doi.org/10.1109/access.2019.2897000,https://doi.org/10.1109/access.2019.2897000,https://openalex.org/W2911288611,,,false,false,false,0,Matched task terms: forensic.,Matched exclusion terms: generic image segmentation/classification/recognition.,uncertain,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3045987077,Fake News Early Detection,"[""Xinyi Zhou"", ""Atishay Jain"", ""Vir V. Phoha"", ""Reza Zafarani""]",2020,2020,2020-06-11,Digital Threats Research and Practice,Digital Threats Research and Practice,journal,Association for Computing Machinery,journal,10.1145/3377478,https://doi.org/10.1145/3377478,https://doi.org/10.1145/3377478,https://doi.org/10.1145/3377478,https://openalex.org/W3045987077,,,false,false,false,1,"Matched task terms: detection, detect, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2020883978,PyElph - a software tool for gel images analysis and phylogenetics,"[""Ana B. Pavel"", ""Cristian-Ioan Vasile""]",2012,2012,2012-01-13,BMC Bioinformatics,BMC Bioinformatics,journal,BioMed Central,journal,10.1186/1471-2105-13-9,https://doi.org/10.1186/1471-2105-13-9,https://doi.org/10.1186/1471-2105-13-9,https://doi.org/10.1186/1471-2105-13-9,https://openalex.org/W2020883978,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,false,true,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2920073091,A deep learning approach to automatic teeth detection and numbering based on object detection in dental periapical films,"[""Hu Chen"", ""Kailai Zhang"", ""Peijun Lyu"", ""Hong Li"", ""Ludan Zhang"", ""Ji Wu"", ""Chin‐Hui Lee""]",2019,2019,2019-03-07,Scientific Reports,Scientific Reports,journal,Nature Portfolio,journal,10.1038/s41598-019-40414-y,https://doi.org/10.1038/s41598-019-40414-y,https://doi.org/10.1038/s41598-019-40414-y,https://doi.org/10.1038/s41598-019-40414-y,https://openalex.org/W2920073091,,,false,false,false,0,"Matched task terms: detection, detect.",Matched exclusion terms: object detection.,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2313513770,Droiddetector: android malware characterization and detection using deep learning,"[""Zhenlong Yuan"", ""Yongqiang Lü"", ""Yibo Xue""]",2016,2016,2016-02-01,Tsinghua Science & Technology,Tsinghua Science & Technology,journal,Tsinghua University Press,journal,10.1109/tst.2016.7399288,https://doi.org/10.1109/tst.2016.7399288,https://doi.org/10.1109/tst.2016.7399288,https://doi.org/10.1109/tst.2016.7399288,https://openalex.org/W2313513770,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
