priority,review_type,title,year,doi,openalex_url,institution,institution_authors,city,region,country,country_code,lat,lon,source_database,metadata_source,publication_type,task,subtask,needs_review,resolution_confidence,resolution_method,resolution_notes,current_public_preview_status,recommended_action,review_note
P1,blocked_candidate_marker,Deepfake attribution: On the source identification of artificially generated images,2021,10.1002/widm.1438,https://openalex.org/W4200053273,Monash University,Raphaël C.‐W. Phan,Melbourne,,AU,AU,-37.814,144.96332,OpenAlex,,journal,detection_and_source_attribution,detection_and_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake attribution: On the source identification of artificially generated images,2021,10.1002/widm.1438,https://openalex.org/W4200053273,Monash University Malaysia,Brandon Khoo; Raphaël C.‐W. Phan; Chern Hong Lim,Subang Jaya,,MY,MY,3.04384,101.58062,OpenAlex,,journal,detection_and_source_attribution,detection_and_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepFake Detection Based on Discrepancies Between Faces and Their Context,2021,10.1109/tpami.2021.3093446,https://openalex.org/W3173581984,Bar-Ilan University,Yuval Nirkin; Yosi Keller,Ramat Gan,,IL,IL,32.08227,34.81065,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepFake Detection Based on Discrepancies Between Faces and Their Context,2021,10.1109/tpami.2021.3093446,https://openalex.org/W3173581984,Menlo School,Tal Hassner,Atherton,,US,US,37.46133,-122.19774,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepFake Detection Based on Discrepancies Between Faces and Their Context,2021,10.1109/tpami.2021.3093446,https://openalex.org/W3173581984,Meta (United States),Tal Hassner,Menlo Park,,US,US,37.45383,-122.18219,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepFake Detection Based on Discrepancies Between Faces and Their Context,2021,10.1109/tpami.2021.3093446,https://openalex.org/W3173581984,Tel Aviv University,Lior Wolf,Tel Aviv,,IL,IL,32.08088,34.78057,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake detection using deep learning methods: A systematic and comprehensive review,2023,10.1002/widm.1520,https://openalex.org/W4388851105,Haliç University,Arash Heidari,Istanbul,,TR,TR,41.01384,28.94966,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake detection using deep learning methods: A systematic and comprehensive review,2023,10.1002/widm.1520,https://openalex.org/W4388851105,İstanbul Nişantaşı Üniversitesi,Mehmet Ünal,Istanbul,,TR,TR,41.01384,28.94966,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake detection using deep learning methods: A systematic and comprehensive review,2023,10.1002/widm.1520,https://openalex.org/W4388851105,Kadir Has University,Nima Jafari Navimipour; Hasan Dağ,Istanbul,,TR,TR,41.01384,28.94966,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake detection using deep learning methods: A systematic and comprehensive review,2023,10.1002/widm.1520,https://openalex.org/W4388851105,National Yunlin University of Science and Technology,Nima Jafari Navimipour,Douliu,Taiwan,China,CN,23.70944,120.54333,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepFake Face Image Detection based on Improved VGG Convolutional Neural Network,2020,10.23919/ccc50068.2020.9189596,https://openalex.org/W3084142230,Shandong University of Political Science and Law,Xu Chang; Jian Wu; Tongfeng Yang; Guorui Feng,Jinan,,CN,CN,36.66833,116.99722,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Generation and Detection: Case Study and Challenges,2023,10.1109/access.2023.3342107,https://openalex.org/W4389633690,Cape Peninsula University of Technology,Innocent E. Davidson; Royi Nyameko,Cape Town,,ZA,ZA,-33.92584,18.42322,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Generation and Detection: Case Study and Challenges,2023,10.1109/access.2023.3342107,https://openalex.org/W4389633690,Graphic Era University,Vrince Vimal,Dehradun,,IN,IN,30.32443,78.03392,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Generation and Detection: Case Study and Challenges,2023,10.1109/access.2023.3342107,https://openalex.org/W4389633690,Nirma University,Y. G. Patel; Sudeep Tanwar; Rajesh Gupta,Ahmedabad,,IN,IN,23.02579,72.58727,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepFake Image Detection,2024,10.55041/ijsrem30215,https://openalex.org/W4394009764,AISSMS Institute of Information Technology,Mrs. Prajwal S,Pune,,IN,,18.51957,73.85535,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection using CNNs and Transfer Learning,2021,10.1109/ccge50943.2021.9776410,https://openalex.org/W4285362588,National Institute of Technology Karnataka,Niteesh Kumar; Prashant Pranav; Vishal Nirney; V. Geetha,Mangaluru,,IN,IN,12.91723,74.85603,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using Convolutional Neural Network,2025,10.1007/978-981-96-1981-8_5,https://openalex.org/W4410026772,University of Engineering & Management,Gouri Morankar; Rahul Tripathi; Shaili Dhanore; Yash Tiwari,Kolkata,,IN,IN,22.56263,88.36304,OpenAlex,,book,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using Light-Weight Attention Integrated MobileNetV3 Model,2025,10.1007/978-3-031-84543-7_11,https://openalex.org/W4409586875,Amrita Vishwa Vidyapeetham,Talluri Harshitha; Tanya Simhadri; Thadakuluru Jaswanthi; N. Rayvanth; Rimjhim Padam Singh,Coimbatore,,IN,IN,11.00555,76.96612,OpenAlex,,book,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using ResNet50 Model,2024,10.1109/cybercomp60759.2024.10913843,https://openalex.org/W4408401076,Tun Hussein Onn University of Malaysia,Lee Kar Yee; Isredza Rahmi A. Hamid; Zubaile Abdullah; Cik Feresa Mohd Foozy,Batu Pahat,,MY,MY,1.8548,102.9325,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using ResNet50 Model,2024,10.1109/cybercomp60759.2024.10913843,https://openalex.org/W4408401076,Universiti Malaysia Sarawak,Kuryati Kipli,Kuching,,MY,MY,1.55,110.33333,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using Vision Transformer Models,2024,10.1109/blackseacom61746.2024.10646310,https://openalex.org/W4402130168,King's College London,Bogdan Ghita; Ievgeniia Kuzminykh; Abubakar Usama; Taimur Bakhshi; Jims Marchang,London,,GB,GB,51.50853,-0.12574,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using Vision Transformer Models,2024,10.1109/blackseacom61746.2024.10646310,https://openalex.org/W4402130168,Leeds Beckett University,Bogdan Ghita; Abubakar Usama; Taimur Bakhshi; Jims Marchang,Leeds,,GB,GB,53.79648,-1.54785,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using Vision Transformer Models,2024,10.1109/blackseacom61746.2024.10646310,https://openalex.org/W4402130168,Sheffield Hallam University,Bogdan Ghita; Abubakar Usama; Taimur Bakhshi; Jims Marchang,Sheffield,,GB,GB,53.38297,-1.4659,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using Vision Transformer Models,2024,10.1109/blackseacom61746.2024.10646310,https://openalex.org/W4402130168,University of Plymouth,Bogdan Ghita; Abubakar Usama; Taimur Bakhshi; Jims Marchang,Plymouth,,GB,GB,50.37153,-4.14305,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection Using Yolov8,2024,10.1109/punecon63413.2024.10895706,https://openalex.org/W4408018363,International Institute of Information Technology,Pranav Sathe; Varad Sabane; Chaitanya Undale; Atharva Uttarkar; Vaibhav Chavhan; Nilesh P. Sable; Anuradha Yenkikar,Pune,,IN,IN,18.51957,73.85535,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfake Image Detection with Transfer Learning Models,2025,10.17798/bitlisfen.1610300,https://openalex.org/W4408853348,Kahramanmaraş Sütçü İmam University,Lutfi Emre Demir; Yavuz Canbay,Kahramanmaraş,,TR,TR,37.5847,36.92641,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Deepfakes Creation and Detection Using Deep Learning,2021,10.1109/miucc52538.2021.9447642,https://openalex.org/W3172046373,Ain Shams University,Hady A. Khalil; Shady A. Maged,Cairo,,EG,EG,30.06263,31.24967,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,2025,10.3390/electronics14040665,https://openalex.org/W4407408001,Paris-Est Sup,Mohamed Aymen Labiod,Champs-sur-Marne,,FR,FR,48.85,2.6,OpenAlex,,journal,detection_and_source_attribution,detection_and_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,2025,10.3390/electronics14040665,https://openalex.org/W4407408001,University Frères Mentouri Constantine 1,Yasmine Namani; Ikram Reghioua; Gueltoum Bendiab,Constantine,,DZ,DZ,36.365,6.61472,OpenAlex,,journal,detection_and_source_attribution,detection_and_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,2025,10.3390/electronics14040665,https://openalex.org/W4407408001,University of Portsmouth,Stavros Shiaeles,Portsmouth,,GB,GB,50.79899,-1.09125,OpenAlex,,journal,detection_and_source_attribution,detection_and_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,2025,10.3390/electronics14040665,https://openalex.org/W4407408001,Université Paris-Est Créteil,Mohamed Aymen Labiod,Créteil,,FR,FR,48.79266,2.46569,OpenAlex,,journal,detection_and_source_attribution,detection_and_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepGuardNet: A Novel CNN Architecture for DeepFake Image Detection,2025,10.1016/j.procs.2025.04.313,https://openalex.org/W4410253117,University of Kerala,Arvanitis Theodoros N.; Philomina Simon,Thiruvananthapuram,,IN,IN,8.4855,76.94924,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,2024,10.1109/icipcn63822.2024.00014,https://openalex.org/W4402353496,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,S. Kalarani,Coimbatore,,IN,IN,11.00555,76.96612,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,2024,10.1109/icipcn63822.2024.00014,https://openalex.org/W4402353496,St. Joseph's Institute of Technology,T. Manju,Chennai,,IN,IN,13.08784,80.27847,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI Generated Images Through Texture and Frequency Analysis of Patches,2024,10.1109/aivrv63595.2024.10860248,https://openalex.org/W4407129617,Georgetown University,Maryam Yashtini,Washington,,US,US,38.89511,-77.03637,OpenAlex,,conference,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-Generated Images Using a Hybrid ResNet-SE Attention Model,2025,10.3390/app15137421,https://openalex.org/W4411926716,Louisiana State University of Alexandria,Himel Das Gupta,Alexandria,,US,US,31.31129,-92.44514,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-Generated Images Using a Hybrid ResNet-SE Attention Model,2025,10.3390/app15137421,https://openalex.org/W4411926716,Texas Tech University,Abhilash Reddy Gunukula; Victor S. Sheng,Lubbock,,US,US,33.57786,-101.85517,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-Generated Images Using Facial Similarity and Feature Extraction for Digital Security,2025,10.1109/mitp.2025.3561143,https://openalex.org/W4411172248,National Taiwan University of Science and Technology,Man-Ling Liao; Jiann-Liang Chen; Candra Ahmadi,Taipei,Taiwan,China,CN,25.05306,121.52639,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-Generated Images Using Vision Transformers: A Robust Approach for Safeguarding Visual Media Integrity,2025,10.2139/ssrn.5029893,https://openalex.org/W4406443479,New York University,Nouar AlDahoul; Yasir Zaki,New York,,US,US,40.71427,-74.00597,OpenAlex,,preprint,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-Generated Images via CLIP,2024,10.21203/rs.3.rs-4259468/v1,https://openalex.org/W4394891207,Carnegie Institution for Science,Alexander Moskowitz; Tyler Gaona,Washington,,US,US,38.89511,-77.03637,OpenAlex,,preprint,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-Generated Images via CLIP,2024,10.21203/rs.3.rs-4259468/v1,https://openalex.org/W4394891207,Haemonetics (United States),Jacob Peterson,Braintree,,US,US,42.22232,-70.99949,OpenAlex,,preprint,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-Generated Images via Diffusion Snap-Back Reconstruction: A Forensic Approach,2026,10.1109/qpain69676.2026.11545865,https://openalex.org/W4415936841,University of Rajshahi,Mohd Ruhul Ameen; Akif Islam,Rajshahi,,BD,BD,24.374,88.60114,OpenAlex,,conference,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting AI-generated images with CNN and Interpretation using Explainable AI,2024,10.1109/inc460750.2024.10649158,https://openalex.org/W4402170813,Amrita Vishwa Vidyapeetham,Bharathi Mohan G; R Prasanna Kumar; Akilesh rao S; Mandava Sukesh; D M Abinandhini; Y Jaikanth,Coimbatore,,IN,IN,11.00555,76.96612,OpenAlex,,conference,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,2022,10.32604/iasc.2023.029653,https://openalex.org/W4285791495,CT Group Of Institutions,Rajesh Dey,Jalandhar,,IN,IN,31.32556,75.57917,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,2022,10.32604/iasc.2023.029653,https://openalex.org/W4285791495,North South University,Wahidul Hasan Abir; Faria Rahman Khanam; Kazi Nabiul Alam; Mohammad Monirujjaman Khan,Dhaka,,BD,BD,23.7104,90.40744,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,2022,10.32604/iasc.2023.029653,https://openalex.org/W4285791495,Princess Nourah bint Abdulrahman University,Myriam Hadjouni; Hela Elmannai,Riyadh,,SA,SA,24.68773,46.72185,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,2022,10.32604/iasc.2023.029653,https://openalex.org/W4285791495,Taif University,Sami Bourouis,Ta'if,,SA,SA,21.27028,40.41583,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting fake images by identifying potential texture difference,2021,10.1016/j.future.2021.06.043,https://openalex.org/W3173631964,Jacksonville University,Huihui Wang,Jacksonville,,US,US,30.33218,-81.65565,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting fake images by identifying potential texture difference,2021,10.1016/j.future.2021.06.043,https://openalex.org/W3173631964,Tianjin University,Jiachen Yang; Shuai Xiao; Aiyun Li; Guipeng Lan,Tianjin,,CN,CN,39.14222,117.17667,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting GAN generated Fake Images using Co-occurrence Matrices,2019,10.2352/issn.2470-1173.2019.5.mwsf-532,https://openalex.org/W2975558816,Mayachitra (United States),Lakshmanan Nataraj; Tajuddin Manhar Mohammed; B.S. Manjunath; Shivkumar Chandrasekaran; Jawadul H. Bappy,Santa Barbara,,US,US,34.42083,-119.69819,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting GAN generated Fake Images using Co-occurrence Matrices,2019,10.2352/issn.2470-1173.2019.5.mwsf-532,https://openalex.org/W2975558816,Naval Air Warfare Center Weapons Division,Lakshmanan Nataraj; Tajuddin Manhar Mohammed; B.S. Manjunath; Shivkumar Chandrasekaran; Jawadul H. Bappy,China Lake Acres,,US,US,35.64051,-117.76395,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting GAN generated Fake Images using Co-occurrence Matrices,2019,10.2352/issn.2470-1173.2019.5.mwsf-532,https://openalex.org/W2975558816,"University of California, Riverside",Lakshmanan Nataraj; Tajuddin Manhar Mohammed; B.S. Manjunath; Shivkumar Chandrasekaran; Jawadul H. Bappy,Riverside,,US,US,33.95335,-117.39616,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detecting soybean leaf disease from synthetic image using multi-feature fusion faster R-CNN,2021,10.1016/j.compag.2021.106064,https://openalex.org/W3135589907,Northeast Agricultural University,Keke Zhang; Qiufeng Wu; Yiping Chen,Harbin,,CN,CN,45.75,126.65,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of AI-Generated Synthetic Images with a Lightweight CNN,2024,10.3390/ai5030076,https://openalex.org/W4402240806,University of Applied Health Sciences,Adrian Lokner Lađević; Tin Kramberger; Renata Kramberger,Donji grad,,HR,HR,45.81313,15.97753,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of AI-Generated Synthetic Images with a Lightweight CNN,2024,10.3390/ai5030076,https://openalex.org/W4402240806,University of Maribor,Dino Vlahek,Maribor,,SI,SI,46.55583,15.64593,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,2021,10.1109/ocit53463.2021.00039,https://openalex.org/W4214857236,National University of Ireland,Peter Corcoran,Dublin,,IE,IE,53.33306,-6.24889,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,2021,10.1109/ocit53463.2021.00039,https://openalex.org/W4214857236,Ollscoil na Gaillimhe – University of Galway,Peter Corcoran,Galway,,IE,IE,53.27245,-9.05095,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,2021,10.1109/ocit53463.2021.00039,https://openalex.org/W4214857236,University of North Texas,Alakananda Mitra; Saraju P. Mohanty; Elias Kougianos,Denton,,US,US,33.21484,-97.13307,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of Deepfake Images Created Using Generative Adversarial Networks: A Review,2021,10.1007/978-3-030-49500-8_3,https://openalex.org/W3128257465,APJ Abdul Kalam Technological University,K. Remya Revi; Kamma Vidya; M. Wilscy,Thiruvananthapuram,,IN,IN,8.4855,76.94924,OpenAlex,,book,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of GAN generated image using color gradient representation,2023,10.1016/j.jvcir.2023.103876,https://openalex.org/W4381620941,Beijing Jiaotong University,Zhi Zheng,Beijing,,CN,CN,39.9075,116.39723,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of GAN generated image using color gradient representation,2023,10.1016/j.jvcir.2023.103876,https://openalex.org/W4381620941,Liaoning University,Yun Liu; Zuliang Wan; Xiaohua Yin; Aiping Tan,Shenyang,,CN,CN,41.79222,123.43278,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of GAN generated image using color gradient representation,2023,10.1016/j.jvcir.2023.103876,https://openalex.org/W4381620941,Shenzhen University Health Science Center,Guanghui Yue,Shenzhen,,CN,CN,22.54554,114.0683,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of GAN-Generated Fake Images over Social Networks,2018,10.1109/mipr.2018.00084,https://openalex.org/W2811414481,University of Naples Federico II,Francesco Marra; Diego Gragnaniello; Davide Cozzolino; Luisa Verdoliva,Naples,,IT,IT,40.85216,14.26811,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of GAN-Synthesized Image Based on Discrete Wavelet Transform,2021,10.1155/2021/5511435,https://openalex.org/W3166640306,PLA Information Engineering University,Guihua Tang; Lei Sun; Xiuqing Mao; Song Guo; Hongmeng Zhang; Xiaoqin Wang,Zhengzhou,,CN,CN,34.75778,113.64861,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,2024,10.1016/j.heliyon.2024.e37163,https://openalex.org/W4402013517,King Saud University,Osama Alfarraj,Riyadh,,SA,SA,24.68773,46.72185,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,2024,10.1016/j.heliyon.2024.e37163,https://openalex.org/W4402013517,Majmaah University,Sunil Kumar Sharma; Abdullah M. Al‐Enizi; Majed Alowaidi,Riyadh,,SA,SA,24.68773,46.72185,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,2024,10.1016/j.heliyon.2024.e37163,https://openalex.org/W4402013517,Middle East University,Manoj Kumar,Amman,,JO,JO,31.95522,35.94503,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,2024,10.1016/j.heliyon.2024.e37163,https://openalex.org/W4402013517,University of Wollongong in Dubai,Manoj Kumar,Dubai,,AE,AE,25.07725,55.30927,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
