candidate_id,canonical_title,authors,year,venue,doi,arxiv_id,openalex_id,discovery_channels,discovery_sources,venue_year_sources,citation_seeds,surveys,benchmark_lineages,normalized_title_match,matched_corpus_paper_id,matched_exclusion_id,proposed_forensic_task,proposed_image_scope,proposed_research_type,identity_evidence,scope_evidence,primary_evidence_url,final_status,confidence,rationale,manual_review,discovery_passes,observation_count,observation_provenance,method_acronym_matches
audit:16cb82298e1c2a60,Meta-Learned Attribute Self-Interaction Network for Continual and Generalized Zero-Shot Learning,"Verma, Vinay; Mehta, Nikhil; Liang, Kevin J.; Mishra, Aakansha; Carin, Lawrence",2024,Proceedings of the IEEE/CVF Winter Conference on Applications of Computer Vision,,,,A,https://openaccess.thecvf.com/WACV2024?day=all,WACV2024,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",https://openaccess.thecvf.com/content/WACV2024/html/Verma_Meta-Learned_Attribute_Self-Interaction_Network_for_Continual_and_Generalized_Zero-Shot_Learning_WACV_2024_paper.html,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/WACV2024?day=all"", ""rank"": 561, ""raw_path"": ""data/raw/systematic_literature_2026_09/8a58427f7c9c37e21b27.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""WACV2024"", ""source_record_id"": ""https://openaccess.thecvf.com/content/WACV2024/html/Verma_Meta-Learned_Attribute_Self-Interaction_Network_for_Continual_and_Generalized_Zero-Shot_Learning_WACV_2024_paper.html""}]",
audit:a1e757283e3fd7ef,Meta-YOLO: Metadata-Guided Real-Time Object Detector in Aerial Imagery,,2026,WACV2026,,,,A,https://openaccess.thecvf.com/WACV2026?day=all,WACV2026,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","object/scene recognition, not synthetic-image forensics",,OUT_OF_SCOPE,medium,"object/scene recognition, not synthetic-image forensics",false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/WACV2026?day=all"", ""rank"": 700, ""raw_path"": ""data/raw/systematic_literature_2026_09/8e634c3400e6deb1107e.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""WACV2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/WACV2026/html/Yoon_Meta-YOLO_Metadata-Guided_Real-Time_Object_Detector_in_Aerial_Imagery_WACV_2026_paper.html""}]",
audit:ca545ce22fd9488d,MetaCloak: Preventing Unauthorized Subject-driven Text-to-image Diffusion-based Synthesis via Meta-learning,"Yixin Liu, Chenrui Fan, Yutong Dai, Xun Chen, Pan Zhou, and Lichao Sun. 2024a.",,,,,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 141, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""141""}]",
audit:4322dda3bf86101b,"MetaShadow: Object-Centered Shadow Detection, Removal, and Synthesis",,2025,CVPR2025,,,,A,https://openaccess.thecvf.com/CVPR2025?day=all,CVPR2025,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","object/scene recognition, not synthetic-image forensics",,OUT_OF_SCOPE,medium,"object/scene recognition, not synthetic-image forensics",false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2025?day=all"", ""rank"": 90, ""raw_path"": ""data/raw/systematic_literature_2026_09/920b1b6830b3858c91f1.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2025"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2025/html/Wang_MetaShadow_Object-Centered_Shadow_Detection_Removal_and_Synthesis_CVPR_2025_paper.html""}]",
audit:0fb3722624c97ead,Metric-Driven Attributions for Vision Transformers,"Walker, Chase; Jha, Sumit; Ewetz, Rickard",2025,International Conference on Learning Representations,,,,A,https://proceedings.iclr.cc/paper_files/paper/2025,ICLR 2025 official proceedings,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",https://proceedings.iclr.cc/paper_files/paper/2025/hash/4e21153e79aff242492146d78d09fcdb-Abstract-Conference.html,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.iclr.cc/paper_files/paper/2025"", ""rank"": 1130, ""raw_path"": ""data/raw/systematic_literature_2026_09/7861eef6d7e3b42697eb.gz"", ""retrieval_bound"": ""complete official returned book index"", ""seed"": ""ICLR 2025 official proceedings"", ""source_record_id"": ""https://proceedings.iclr.cc/paper_files/paper/2025/hash/4e21153e79aff242492146d78d09fcdb-Abstract-Conference.html""}]",
audit:0edb84dc101fc6e5,MF 2 DA: Multi-Level Feature Fusion for Robust Detection and Attribution of Universal AI-Generated Images,Wenpeng Mu; Qiang Xu; Yining Zhang; Xiao Xiao; Huiyuan Wang; Yuefan Li; Xinghao Jiang; Tanfeng Sun,2026,IEEE Transactions on Information Forensics and Security,10.1109/tifs.2026.3723156,,w7202265509,B,https://api.openalex.org/works?filter=cites%3AW4388858946%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50 | https://api.openalex.org/works?filter=cites%3AW7133207051%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50,,DE-FAKE: Detection and Attribution of Fake Images Generated by Text-to-Image Generation Models | GenImage: A Million-Scale Benchmark for Detecting AI-Generated Image,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,2,2,"[{""channel"": ""B"", ""direction"": ""CITED_BY"", ""discovery_pass"": 2, ""discovery_source"": ""https://api.openalex.org/works?filter=cites%3AW7133207051%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50"", ""rank"": 33, ""raw_path"": ""data/raw/systematic_literature_2026_09/cc7be089901f4c6b7d82.gz"", ""retrieval_bound"": 50, ""seed"": ""GenImage: A Million-Scale Benchmark for Detecting AI-Generated Image"", ""source_record_id"": ""https://openalex.org/W7202265509""}, {""channel"": ""B"", ""direction"": ""CITED_BY"", ""discovery_pass"": 2, ""discovery_source"": ""https://api.openalex.org/works?filter=cites%3AW4388858946%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50"", ""rank"": 34, ""raw_path"": ""data/raw/systematic_literature_2026_09/2554e5b57b6a121f3e5b.gz"", ""retrieval_bound"": 50, ""seed"": ""DE-FAKE: Detection and Attribution of Fake Images Generated by Text-to-Image Generation Models"", ""source_record_id"": ""https://openalex.org/W7202265509""}]",
audit:d47fe758c8c014d6,Microsoft coco: common objects in context ,"T. Lin, M. Maire, S. Belongie, J. Hays, P. Perona, D. Ramanan, P. Dollár, and C. L. Zitnick",2014,,,,,D,https://arxiv.org/html/2407.10575 | https://arxiv.org/html/2502.19716 | https://zenodo.org/api/records/20814592/files/Source_Attribution_of_AI_Generated_Images_A_Principled_Survey_Preprint_v1.pdf/content,,,2407.10575 | 2502.19716 | Source Attribution of AI-Generated Images: a Principled Survey,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","generation, restoration, editing control or representation learning rather than forensic inference",,OUT_OF_SCOPE,medium,"generation, restoration, editing control or representation learning rather than forensic inference",false,1 | 4,3,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2502.19716"", ""rank"": 48, ""raw_path"": ""data/raw/systematic_literature_2026_09/1852f3cbf8021c13b0d5.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2502.19716"", ""source_record_id"": ""48""}, {""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 136, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""136""}, {""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 4, ""discovery_source"": ""https://zenodo.org/api/records/20814592/files/Source_Attribution_of_AI_Generated_Images_A_Principled_Survey_Preprint_v1.pdf/content"", ""rank"": 67, ""raw_path"": ""data/raw/systematic_literature_2026_09/85c4b29c308a3a62fd63.gz"", ""retrieval_bound"": ""complete PDF bibliography; title gate"", ""seed"": ""Source Attribution of AI-Generated Images: a Principled Survey"", ""source_record_id"": ""67""}]",
audit:91c860311837a6ff,MidJourney,MidJourney. 2024.,2024,,,,,D,https://arxiv.org/html/2502.15176,,,2502.15176,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2502.15176"", ""rank"": 61, ""raw_path"": ""data/raw/systematic_literature_2026_09/6dde24b585a7d0f50ba2.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2502.15176"", ""source_record_id"": ""61""}]",
audit:ca87e81bd5cc812e,Mind the Generative Details: Direct Localized Detail Preference Optimization for Video Diffusion Models,,2026,CVPR2026,,,,A,https://openaccess.thecvf.com/CVPR2026?day=all,CVPR2026,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",The declared endpoint is video/temporal or audio-visual forensics; no separate image-level contribution was established in the available evidence.,,OUT_OF_SCOPE,medium,The declared endpoint is video/temporal or audio-visual forensics; no separate image-level contribution was established in the available evidence.,false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2026?day=all"", ""rank"": 2719, ""raw_path"": ""data/raw/systematic_literature_2026_09/2b1991ff8fad866075c9.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2026/html/Huang_Mind_the_Generative_Details_Direct_Localized_Detail_Preference_Optimization_for_CVPR_2026_paper.html""}]",
audit:971c18dc7089c6f2,Mind-the-Glitch: Visual Correspondence for Detecting Inconsistencies in Subject-Driven Generation,,2025,NeurIPS 2025 Main Conference,,,,A,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,NeurIPS 2025 Main Conference,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference"", ""rank"": 112, ""raw_path"": ""data/raw/systematic_literature_2026_09/a7e8546c29afbfd77152.gz"", ""retrieval_bound"": ""complete official book; main/position/dataset tracks"", ""seed"": ""NeurIPS 2025 Main Conference"", ""source_record_id"": ""https://proceedings.neurips.cc/paper_files/paper/2025/hash/04b7e69b74d8637d554849a9c313a0f7-Abstract-Conference.html""}]",
audit:fe490a4beae61842,MindSimulator: Exploring Brain Concept Localization via Synthetic fMRI,,2025,ICLR 2025 official proceedings,,,,A,https://proceedings.iclr.cc/paper_files/paper/2025,ICLR 2025 official proceedings,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.iclr.cc/paper_files/paper/2025"", ""rank"": 2768, ""raw_path"": ""data/raw/systematic_literature_2026_09/7861eef6d7e3b42697eb.gz"", ""retrieval_bound"": ""complete official returned book index"", ""seed"": ""ICLR 2025 official proceedings"", ""source_record_id"": ""https://proceedings.iclr.cc/paper_files/paper/2025/hash/bf121b033db3bac31c3193e8a0dcbf66-Abstract-Conference.html""}]",
audit:8136776ef5e38b08,Minimizing False-Positive Attributions in Explanations of Non-Linear Models,"Gjølbye, Anders; Haufe, Stefan; Hansen, Lars Kai",2026,Advances in Neural Information Processing Systems,10.52202/085713-0780,,,A,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,NeurIPS 2025 Main Conference,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",https://proceedings.neurips.cc/paper_files/paper/2025/hash/21762ab272732d366a9e1bcc9835e5fb-Abstract-Conference.html,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference"", ""rank"": 780, ""raw_path"": ""data/raw/systematic_literature_2026_09/a7e8546c29afbfd77152.gz"", ""retrieval_bound"": ""complete official book; main/position/dataset tracks"", ""seed"": ""NeurIPS 2025 Main Conference"", ""source_record_id"": ""https://proceedings.neurips.cc/paper_files/paper/2025/hash/21762ab272732d366a9e1bcc9835e5fb-Abstract-Conference.html""}]",
audit:1c975167d21e6986,Mining Attribute Subspaces for Efficient Fine-tuning of 3D Foundation Models,"Jiang, Yu; Jiang, Hanwen; Abdelkader, Ahmed; Chu, Wen-Sheng; Feng, Brandon; Wang, Zhangyang; Huang, Qixing",2026,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition,,,,A,https://openaccess.thecvf.com/CVPR2026?day=all,CVPR2026,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_Mining_Attribute_Subspaces_for_Efficient_Fine-tuning_of_3D_Foundation_Models_CVPR_2026_paper.html,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2026?day=all"", ""rank"": 609, ""raw_path"": ""data/raw/systematic_literature_2026_09/2b1991ff8fad866075c9.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_Mining_Attribute_Subspaces_for_Efficient_Fine-tuning_of_3D_Foundation_Models_CVPR_2026_paper.html""}]",
audit:b2ae2da7c2b73f42,MIRAGE: Towards AI-Generated Image Detection in the Wild,Cheng Xia; Manxi Lin; Jiexiang Tan; Xiaoxiong Du; Yang Qiu; Junjun Zheng; Xiangheng Kong; Yuning Jiang; Bo Zheng,2025,arXiv,,2508.13223,,A,https://huggingface.co/papers,Hugging Face bounded paper search,,,,MIRAGE: Towards AI-Generated Image Detection in the Wild,curated:8e9658fa727094695be8,,detection,fully_generated,method,"Matched by title Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Existing curated/public taxonomy retained for audit comparison; no classification changed.,,EXISTING_CURRENT,high,Already represented in the frozen public corpus; observed source variants and identifiers remain in provenance.,false,7,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 7, ""discovery_source"": ""https://huggingface.co/papers"", ""rank"": 19, ""raw_path"": ""data/raw/systematic_literature_2026_09/hf_detection_validation_pass7.json"", ""retrieval_bound"": 40, ""seed"": ""Hugging Face bounded paper search"", ""source_record_id"": ""https://arxiv.org/abs/2508.13223""}]",curated:76432b4d7b1b3ef6f0d1 | curated:8e9658fa727094695be8 | https://openalex.org/W4414970554
audit:6eddf5f59c1aad9d,Misclassification-driven Fingerprinting for DNNs Using Frequency-aware GANs,Weixing Liu; Shenghua Zhong,2025,Thirty-Fourth International Joint Conference on Artificial Intelligence,10.24963/ijcai.2025/843,,,A,https://www.ijcai.org/proceedings/2025/,IJCAI 2025,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Semantic review of the declared target and available primary summary: this work addresses non-image modality, model/dataset ownership, generic attribution, or downstream generation/recognition, rather than an image-level forensic task.",https://www.ijcai.org/proceedings/2025/843,OUT_OF_SCOPE,high,"Semantic review of the declared target and available primary summary: this work addresses non-image modality, model/dataset ownership, generic attribution, or downstream generation/recognition, rather than an image-level forensic task.",false,3,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 3, ""discovery_source"": ""https://www.ijcai.org/proceedings/2025/"", ""rank"": 843, ""raw_path"": ""data/raw/systematic_literature_2026_09/210815e78e9827f93b42.gz"", ""retrieval_bound"": ""complete returned source"", ""seed"": ""IJCAI 2025"", ""source_record_id"": ""https://www.ijcai.org/proceedings/2025/843""}]",
audit:bdadba0dc2763ab8,Missingness Bias Calibration in Feature Attribution Explanations,,2026,ICLR 2026 official proceedings,,,,A,https://proceedings.iclr.cc/paper_files/paper/2026,ICLR 2026 official proceedings,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","feature/data/causal attribution or model explanation, not generator-source attribution",,OUT_OF_SCOPE,medium,"feature/data/causal attribution or model explanation, not generator-source attribution",false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.iclr.cc/paper_files/paper/2026"", ""rank"": 1808, ""raw_path"": ""data/raw/systematic_literature_2026_09/344d18597161c6190c65.gz"", ""retrieval_bound"": ""complete official returned book index"", ""seed"": ""ICLR 2026 official proceedings"", ""source_record_id"": ""https://proceedings.iclr.cc/paper_files/paper/2026/hash/57645ddd4c8532509274674ec25b76c6-Abstract-Conference.html""}]",
audit:69a8a0b011968feb,Mist: Towards improved adversarial examples for diffusion models,Chumeng Liang and Xiaoyu Wu. 2023.,2023,,,2305.12683,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 128, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""128""}]",
audit:9cb0acab0a3079a9,Mistake Attribution: Fine-Grained Mistake Understanding in Egocentric Videos,"Li, Yayuan; Jain, Aadit; Bellos, Filippos; Corso, Jason J.",2026,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition,,,,A,https://openaccess.thecvf.com/CVPR2026?day=all,CVPR2026,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",The declared endpoint is video/temporal or audio-visual forensics; no separate image-level contribution was established in the available evidence.,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Mistake_Attribution_Fine-Grained_Mistake_Understanding_in_Egocentric_Videos_CVPR_2026_paper.html,OUT_OF_SCOPE,medium,The declared endpoint is video/temporal or audio-visual forensics; no separate image-level contribution was established in the available evidence.,false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2026?day=all"", ""rank"": 3163, ""raw_path"": ""data/raw/systematic_literature_2026_09/2b1991ff8fad866075c9.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2026/html/Li_Mistake_Attribution_Fine-Grained_Mistake_Understanding_in_Egocentric_Videos_CVPR_2026_paper.html""}]",
audit:389a4871b5db4479,Mitigating the harms of manipulated media: confronting deepfakes and digital deception ,H. Farid,2025,,,,,D,https://arxiv.org/html/2502.19716,,,2502.19716,,,,,detection,deepfake,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent.,,AMBIGUOUS_SCOPE,low,Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent. Paper-specific evidence limitation: no title-matched usable primary abstract in the cached evidence; the retained bibliography/index record alone cannot resolve scope.,true,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2502.19716"", ""rank"": 22, ""raw_path"": ""data/raw/systematic_literature_2026_09/1852f3cbf8021c13b0d5.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2502.19716"", ""source_record_id"": ""22""}]",
audit:f82a5444dba2c649,Mitigating the Modality Gap: Few-Shot Out-of-Distribution Detection with Multi-modal Prototypes and Image Bias Estimation,,2026,WACV2026,,,,A,https://openaccess.thecvf.com/WACV2026?day=all,WACV2026,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",anomaly/OOD detection with generative models as tools,,OUT_OF_SCOPE,medium,anomaly/OOD detection with generative models as tools,false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/WACV2026?day=all"", ""rank"": 485, ""raw_path"": ""data/raw/systematic_literature_2026_09/8e634c3400e6deb1107e.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""WACV2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/WACV2026/html/Wang_Mitigating_the_Modality_Gap_Few-Shot_Out-of-Distribution_Detection_with_Multi-modal_Prototypes_WACV_2026_paper.html""}]",
