source,record_id,paper_id,year,original_title,canonical_title,changed
web/data/public_preview_papers.json,curated:82a6421311c4d39076d9,curated:82a6421311c4d39076d9,2025,Sanitizing Diffusion-Generated Images via Fingerprint Removal and Adversarial Perturbation for Forensic Evasion,Sanitizing Diffusion-Generated Images via Fingerprint Removal and Adversarial Perturbation for Forensic Evasion,false
web/data/public_preview_papers.json,curated:b2fccf1dd66cc2d64374,curated:b2fccf1dd66cc2d64374,2025,Secret Lies in Color: Enhancing AI-Generated Images Detection with Color Distribution Analysis,Secret Lies in Color: Enhancing AI-Generated Images Detection with Color Distribution Analysis,false
web/data/public_preview_papers.json,curated:64a8313baef7cf1657c5,curated:64a8313baef7cf1657c5,2025,Semantic Discrepancy-Aware Detector for Image Forgery Identification,Semantic Discrepancy-Aware Detector for Image Forgery Identification,false
web/data/public_preview_papers.json,10.4018/ijswis.384517,,2025,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,false
web/data/public_preview_papers.json,10.1109/cvpr52734.2025.02685,,2025,"SIDA: Social Media Image Deepfake Detection, Localization and Explanation with Large Multimodal Model","SIDA: Social Media Image Deepfake Detection, Localization and Explanation with Large Multimodal Model",false
web/data/public_preview_papers.json,curated:fe98b5f37967f5a51b86,curated:fe98b5f37967f5a51b86,2025,Simple Detection of AI-Generated Images based on Noise Correlation,Simple Detection of AI-Generated Images Based on Noise Correlation,true
web/data/public_preview_papers.json,10.32604/cmc.2025.063141,,2025,SMNDNet for Multiple Types of Deepfake Image Detection,SMNDNet for Multiple Types of Deepfake Image Detection,false
web/data/public_preview_papers.json,curated:37949b937d2159b47e73,curated:37949b937d2159b47e73,2025,Spatial-Temporal Forgery Trace Based Forgery Image Identification,Spatial-Temporal Forgery Trace Based Forgery Image Identification,false
web/data/public_preview_papers.json,curated:a76d568cfe5c26b07933,curated:a76d568cfe5c26b07933,2025,Spatial-Temporal Reconstruction Error for AIGC-based Forgery Image Detection,Spatial-Temporal Reconstruction Error for AIGC-Based Forgery Image Detection,true
web/data/public_preview_papers.json,curated:31a4d429d7c5750bd778,curated:31a4d429d7c5750bd778,2025,Spot the Fake: Large Multimodal Model-Based Synthetic Image Detection with Artifact Explanation,Spot the Fake: Large Multimodal Model-Based Synthetic Image Detection with Artifact Explanation,false
web/data/public_preview_papers.json,curated:d040be3d1fb83a51311e,curated:d040be3d1fb83a51311e,2025,Stay-Positive: A Case for Ignoring Real Image Features in Fake Image Detection,Stay-Positive: A Case for Ignoring Real Image Features in Fake Image Detection,false
web/data/public_preview_papers.json,curated:56e9e085bbe0342dab35,curated:56e9e085bbe0342dab35,2025,TextureCrop: Enhancing Synthetic Image Detection Through Texture-Based Cropping,TextureCrop: Enhancing Synthetic Image Detection Through Texture-Based Cropping,false
web/data/public_preview_papers.json,curated:613af6288792f6ece505,curated:613af6288792f6ece505,2025,The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),The Visual Counter Turing Test (VCT2): A Benchmark for Evaluating AI-Generated Image Detection and the Visual AI Index (VAI),false
web/data/public_preview_papers.json,curated:911d693997183535a4ac,curated:911d693997183535a4ac,2025,Towards Explainable Fake Image Detection with Multi-Modal Large Language Models,Towards Explainable Fake Image Detection with Multi-Modal Large Language Models,false
web/data/public_preview_papers.json,curated:6cd82b939e5653a2c7ab,curated:6cd82b939e5653a2c7ab,2025,Towards Extensible Detection of AI-Generated Images via Content-Agnostic Adapter-Based Category-Aware Incremental Learning,Towards Extensible Detection of AI-Generated Images via Content-Agnostic Adapter-Based Category-Aware Incremental Learning,false
web/data/public_preview_papers.json,curated:3e707a16418405139945,curated:3e707a16418405139945,2025,Towards Generalizable AI-Generated Image Detection via Image-Adaptive Prompt Learning,Towards Generalizable AI-Generated Image Detection via Image-Adaptive Prompt Learning,false
web/data/public_preview_papers.json,10.1109/cvpr52734.2025.02219,,2025,Towards Universal AI-Generated Image Detection by Variational Information Bottleneck Network,Towards Universal AI-Generated Image Detection by Variational Information Bottleneck Network,false
web/data/public_preview_papers.json,curated:ee47e898ad64ec14b709,curated:ee47e898ad64ec14b709,2025,Training-free Source Attribution of AI-generated Images via Resynthesis,Training-Free Source Attribution of AI-Generated Images via Resynthesis,true
web/data/public_preview_papers.json,curated:dc9126cc128e1b228717,curated:dc9126cc128e1b228717,2025,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,Transfer Learning of Real Image Features with Soft Contrastive Loss for Fake Image Detection,false
web/data/public_preview_papers.json,10.1109/ic-cgu67042.2025.11338102,,2025,TriFusionNet: Multi-Branch Architecture for AI-Generated Image Detection,TriFusionNet: Multi-Branch Architecture for AI-Generated Image Detection,false
web/data/public_preview_papers.json,10.1007/s44443-025-00154-8,,2025,Unmasking AI-created visual content: a review of generated images and deepfake detection technologies,Unmasking AI-Created Visual Content: A Review of Generated Images and Deepfake Detection Technologies,true
web/data/public_preview_papers.json,10.31449/inf.v49i16.7979,,2025,Vision Transformer-Based Framework for AI-Generated Image Detection in Interior Design,Vision Transformer-Based Framework for AI-Generated Image Detection in Interior Design,false
web/data/public_preview_papers.json,curated:efceafb2be2246aa120b,curated:efceafb2be2246aa120b,2025,Weakly‐Aligned Region‐Language Transformer for Real‐Time Artistic Content Detection in SAGIN,Weakly‐Aligned Region‐Language Transformer for Real‐Time Artistic Content Detection in SAGIN,false
web/data/public_preview_papers.json,curated:ef5f9b419eef35c5c255,curated:ef5f9b419eef35c5c255,2025,Where's the liability in the Generative Era? Recovery-based Black-Box Detection of AI-Generated Content,Where's the Liability in the Generative Era? Recovery-Based Black-Box Detection of AI-Generated Content,true
web/data/public_preview_papers.json,curated:90ac5206f85eaebc7203,curated:90ac5206f85eaebc7203,2025,WILD: a new in-the-Wild Image Linkage Dataset for synthetic image attribution,WILD: A New In-the-Wild Image Linkage Dataset for Synthetic Image Attribution,true
web/data/public_preview_papers.json,curated:61211bdca508937e8a4f,curated:61211bdca508937e8a4f,2025,WildFake: A Large-Scale and Hierarchical Dataset for AI-Generated Images Detection,WildFake: A Large-Scale and Hierarchical Dataset for AI-Generated Images Detection,false
web/data/public_preview_papers.json,curated:cb237bfcbc395a031757,curated:cb237bfcbc395a031757,2024,A COMPARATIVE REVIEW OF AI-GENERATED IMAGE DETECTION ACROSS SOCIAL MEDIA PLATFORMS,A COMPARATIVE REVIEW OF AI-GENERATED IMAGE DETECTION ACROSS SOCIAL MEDIA PLATFORMS,false
web/data/public_preview_papers.json,10.1016/j.patrec.2024.03.025,,2024,A guided-based approach for deepfake detection: RGB-depth integration via features fusion,A Guided-Based Approach for Deepfake Detection: RGB-Depth Integration via Features Fusion,true
web/data/public_preview_papers.json,10.3390/electronics13091662,,2024,A Hybrid CNN-LSTM Approach for Precision Deepfake Image Detection Based on Transfer Learning,A Hybrid CNN-LSTM Approach for Precision Deepfake Image Detection Based on Transfer Learning,false
web/data/public_preview_papers.json,curated:517a2cc4ca3690f3fc44,curated:517a2cc4ca3690f3fc44,2024,A Performance Analysis to Detect Synthetic Images with Deep Learning-Based Image Classification,A Performance Analysis to Detect Synthetic Images with Deep Learning-Based Image Classification,false
web/data/public_preview_papers.json,curated:34d0af5286cad283526f,curated:34d0af5286cad283526f,2024,A Siamese-Based Verification System for Open-Set Architecture Attribution of Synthetic Images,A Siamese-Based Verification System for Open-Set Architecture Attribution of Synthetic Images,false
web/data/public_preview_papers.json,10.48550/arxiv.2402.01123,,2024,A Single Simple Patch is All You Need for AI-generated Image Detection,A Single Simple Patch Is All You Need for AI-Generated Image Detection,true
web/data/public_preview_papers.json,10.48550/arxiv.2407.10575,,2024,"A Survey of Defenses Against AI-Generated Visual Media: Detection,Disruption, and Authentication","A Survey of Defenses Against AI-Generated Visual Media: Detection,Disruption, and Authentication",false
web/data/public_preview_papers.json,10.1145/3702250.3702296,,2024,Addressing Diffusion Model Based Counter-Forensic Image Manipulation for Synthetic Image Detection,Addressing Diffusion Model Based Counter-Forensic Image Manipulation for Synthetic Image Detection,false
web/data/public_preview_papers.json,10.1109/access.2024.3522759,,2024,Advanced Detection of AI-Generated Images Through Vision Transformers,Advanced Detection of AI-Generated Images Through Vision Transformers,false
web/data/public_preview_papers.json,curated:a0abee05e50398d03f2f,curated:a0abee05e50398d03f2f,2024,AEROBLADE: Training-Free Detection of Latent Diffusion Images Using Autoencoder Reconstruction Error,AEROBLADE: Training-Free Detection of Latent Diffusion Images Using Autoencoder Reconstruction Error,false
web/data/public_preview_papers.json,10.55041/ijsrem29037,,2024,AI Generated Image Detection Using Neural Networks,AI Generated Image Detection Using Neural Networks,false
web/data/public_preview_papers.json,10.1109/icip51287.2024.10648186,,2024,AI-Generated Image Detection With Wasserstein Distance Compression and Dynamic Aggregation,AI-Generated Image Detection with Wasserstein Distance Compression and Dynamic Aggregation,true
web/data/public_preview_papers.json,10.48550/arxiv.2411.13553,,2024,AI-generated Image Detection: Passive or Watermark?,AI-Generated Image Detection: Passive or Watermark?,true
web/data/public_preview_papers.json,10.1109/sp54263.2024.00194,,2024,An Analysis of Recent Advances in Deepfake Image Detection in an Evolving Threat Landscape,An Analysis of Recent Advances in Deepfake Image Detection in an Evolving Threat Landscape,false
web/data/public_preview_papers.json,curated:1d944c47839b3890a623,curated:1d944c47839b3890a623,2024,Are handcrafted filters helpful for attributing AI-generated images?,Are Handcrafted Filters Helpful for Attributing AI-Generated Images?,true
web/data/public_preview_papers.json,10.1016/j.cviu.2024.104078,,2024,Artifact feature purification for cross-domain detection of AI-generated images,Artifact Feature Purification for Cross-Domain Detection of AI-Generated Images,true
web/data/public_preview_papers.json,10.52202/079017-1903,,2024,Breaking Semantic Artifacts for Generalized AI-generated Image Detection,Breaking Semantic Artifacts for Generalized AI-Generated Image Detection,true
web/data/public_preview_papers.json,10.1109/access.2024.3356122,,2024,CIFAKE: Image Classification and Explainable Identification of AI-Generated Synthetic Images,CIFAKE: Image Classification and Explainable Identification of AI-Generated Synthetic Images,false
web/data/public_preview_papers.json,curated:253c210194ac9348f9e6,curated:253c210194ac9348f9e6,2024,CLIPping the Deception: Adapting Vision-Language Models for Universal Deepfake Detection,CLIPping the Deception: Adapting Vision-Language Models for Universal Deepfake Detection,false
web/data/public_preview_papers.json,10.1109/idicaiei61867.2024.10842840,,2024,CNN-LSTM Model for Deepfake Image Detection,CNN-LSTM Model for Deepfake Image Detection,false
web/data/public_preview_papers.json,curated:988373de555945528142,curated:988373de555945528142,2024,"Comparative Analysis of Deepfake Image Detection Method Using VGG16, VGG19 and ResNet50","Comparative Analysis of Deepfake Image Detection Method Using VGG16, VGG19 and ResNet50",false
web/data/public_preview_papers.json,curated:096573f365e37679c445,curated:096573f365e37679c445,2024,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,false
web/data/public_preview_papers.json,curated:d740749676417c725798,curated:d740749676417c725798,2024,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,false
web/data/public_preview_papers.json,10.48550/arxiv.2403.06803,,2024,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,false
web/data/public_preview_papers.json,10.1109/wacv57701.2024.00402,,2024,Deep Image Fingerprint: Towards Low Budget Synthetic Image Detection and Model Lineage Analysis,Deep Image Fingerprint: Towards Low Budget Synthetic Image Detection and Model Lineage Analysis,false
web/data/public_preview_papers.json,10.48550/arxiv.2403.13479,,2024,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,true
web/data/public_preview_papers.json,10.55041/ijsrem30215,,2024,DeepFake Image Detection,DeepFake Image Detection,false
web/data/public_preview_papers.json,10.1109/cybercomp60759.2024.10913843,,2024,Deepfake Image Detection Using ResNet50 Model,Deepfake Image Detection Using ResNet50 Model,false
web/data/public_preview_papers.json,10.1109/blackseacom61746.2024.10646310,,2024,Deepfake Image Detection Using Vision Transformer Models,Deepfake Image Detection Using Vision Transformer Models,false
web/data/public_preview_papers.json,10.1109/punecon63413.2024.10895706,,2024,Deepfake Image Detection Using Yolov8,Deepfake Image Detection Using Yolov8,false
web/data/public_preview_papers.json,10.1109/icipcn63822.2024.00014,,2024,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,DeepSight: Enhancing Deepfake Image Detection and Classification Through Ensemble and Deep Learning Techniques,true
web/data/public_preview_papers.json,10.1109/aivrv63595.2024.10860248,,2024,Detecting AI Generated Images Through Texture and Frequency Analysis of Patches,Detecting AI Generated Images Through Texture and Frequency Analysis of Patches,false
web/data/public_preview_papers.json,10.21203/rs.3.rs-4259468/v1,,2024,Detecting AI-Generated Images via CLIP,Detecting AI-Generated Images via CLIP,false
web/data/public_preview_papers.json,10.1109/inc460750.2024.10649158,,2024,Detecting AI-generated images with CNN and Interpretation using Explainable AI,Detecting AI-Generated Images with CNN and Interpretation Using Explainable AI,true
web/data/public_preview_papers.json,10.1016/j.inffus.2024.102578,,2024,Detecting Artificial Intelligence-Generated images via deep trace representations and interactive feature fusion,Detecting Artificial Intelligence-Generated Images via Deep Trace Representations and Interactive Feature Fusion,true
web/data/public_preview_papers.json,curated:3864d12fe8df7b9cb19c,curated:3864d12fe8df7b9cb19c,2024,Detecting computer-generated images by using only real images,Detecting Computer-Generated Images by Using Only Real Images,true
web/data/public_preview_papers.json,10.36227/techrxiv.170723324.44685515/v1,,2024,Detecting Multimedia Generated by Large AI Models: A Survey,Detecting Multimedia Generated by Large AI Models: A Survey,false
web/data/public_preview_papers.json,10.48550/arxiv.2408.09371,,2024,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,Detecting the Undetectable: Combining Kolmogorov-Arnold Networks and MLP for AI-Generated Image Detection,false
web/data/public_preview_papers.json,10.3390/ai5030076,,2024,Detection of AI-Generated Synthetic Images with a Lightweight CNN,Detection of AI-Generated Synthetic Images with a Lightweight CNN,false
web/data/public_preview_papers.json,10.1016/j.heliyon.2024.e37163,,2024,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,Detection of Real-Time Deep Fakes and Face Forgery in Video Conferencing Employing Generative Adversarial Networks,true
web/data/public_preview_papers.json,10.48550/arxiv.2406.13688,,2024,Development of a Dual-Input Neural Model for Detecting AI-Generated Imagery,Development of a Dual-Input Neural Model for Detecting AI-Generated Imagery,false
web/data/public_preview_papers.json,curated:19c7b91816312d2877c9,curated:19c7b91816312d2877c9,2024,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,false
web/data/public_preview_papers.json,10.1007/978-3-031-78305-0_15,,2024,Diffusion Models as a Representation Learner for Deepfake Image Detection,Diffusion Models as a Representation Learner for Deepfake Image Detection,false
web/data/public_preview_papers.json,curated:87ef976b546206fde199,curated:87ef976b546206fde199,2024,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection","DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",false
web/data/public_preview_papers.json,curated:3c8696103d9d5e608281,curated:3c8696103d9d5e608281,2024,DRCT: Diffusion Reconstruction Contrastive Training towards Universal Detection of Diffusion Generated Images,DRCT: Diffusion Reconstruction Contrastive Training Towards Universal Detection of Diffusion Generated Images,true
web/data/public_preview_papers.json,curated:8cb907bc9003c61325f8,curated:8cb907bc9003c61325f8,2024,E3: Ensemble of Expert Embedders for Adapting Synthetic Image Detectors to New Generators Using Limited Data,E3: Ensemble of Expert Embedders for Adapting Synthetic Image Detectors to New Generators Using Limited Data,false
web/data/public_preview_papers.json,10.1109/sin63213.2024.10871900,,2024,Enhancing AI-Generated Image Detection with a Novel Approach and Comparative Analysis,Enhancing AI-Generated Image Detection with a Novel Approach and Comparative Analysis,false
web/data/public_preview_papers.json,10.1109/access.2024.3382196,,2024,Enhancing Deepfake Detection With Diversified Self-Blending Images and Residuals,Enhancing Deepfake Detection with Diversified Self-Blending Images and Residuals,true
web/data/public_preview_papers.json,10.1007/s11468-024-02492-1,,2024,Enhancing Sensing and Imaging Capabilities Through Surface Plasmon Resonance for Deepfake Image Detection,Enhancing Sensing and Imaging Capabilities Through Surface Plasmon Resonance for Deepfake Image Detection,false
web/data/public_preview_papers.json,10.1109/mvip62238.2024.10491148,,2024,Enhancing the Generalization of Synthetic Image Detection Models through the Exploration of Features in Deep Detection Models,Enhancing the Generalization of Synthetic Image Detection Models Through the Exploration of Features in Deep Detection Models,true
web/data/public_preview_papers.json,10.1016/j.ins.2024.121267,,2024,Evasion on general GAN-generated image detection by disentangled representation,Evasion on General GAN-Generated Image Detection by Disentangled Representation,true
web/data/public_preview_papers.json,curated:2117831292318de4cf18,curated:2117831292318de4cf18,2024,Explainable Artifacts for Synthetic Western Blot Source Attribution,Explainable Artifacts for Synthetic Western Blot Source Attribution,false
web/data/public_preview_papers.json,10.1109/wifs61860.2024.10810719,,2024,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,Exploring the Adversarial Robustness of CLIP for AI-Generated Image Detection,true
web/data/public_preview_papers.json,curated:40db3b79c5d83b80e5a4,curated:40db3b79c5d83b80e5a4,2024,Fake-GPT: Detecting Fake Image via Large Language Model,Fake-GPT: Detecting Fake Image via Large Language Model,false
web/data/public_preview_papers.json,curated:1eef07ebb6bd7e596f61,curated:1eef07ebb6bd7e596f61,2024,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,false
web/data/public_preview_papers.json,10.1109/lsp.2024.3511421,,2024,FAMSeC: A Few-Shot-Sample-Based General AI-Generated Image Detection Method,FAMSeC: A Few-Shot-Sample-Based General AI-Generated Image Detection Method,false
web/data/public_preview_papers.json,curated:25c76f83f95efc6207a4,curated:25c76f83f95efc6207a4,2024,Faster Than Lies: Real-time Deepfake Detection using Binary Neural Networks,Faster Than Lies: Real-Time Deepfake Detection Using Binary Neural Networks,true
web/data/public_preview_papers.json,curated:ce200a9a7aa3dee36fc7,curated:ce200a9a7aa3dee36fc7,2024,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,false
web/data/public_preview_papers.json,10.1109/cvpr52733.2024.01024,,2024,Forgery-aware Adaptive Transformer for Generalizable Synthetic Image Detection,Forgery-Aware Adaptive Transformer for Generalizable Synthetic Image Detection,true
web/data/public_preview_papers.json,curated:c9485f4d5346304272f2,curated:c9485f4d5346304272f2,2024,Frequency Masking for Universal Deepfake Detection,Frequency Masking for Universal Deepfake Detection,false
web/data/public_preview_papers.json,curated:f7cba2387b8a4131cc7b,curated:f7cba2387b8a4131cc7b,2024,Frequency-Aware Deepfake Detection: Improving Generalizability through Frequency Space Domain Learning,Frequency-Aware Deepfake Detection: Improving Generalizability Through Frequency Space Domain Learning,true
web/data/public_preview_papers.json,10.1109/iitcee59897.2024.10467257,,2024,GAN Generated Fake Human Face Image Detection,GAN Generated Fake Human Face Image Detection,false
web/data/public_preview_papers.json,10.1016/j.patrec.2024.04.018,,2024,Generalized and robust model for GAN-generated image detection,Generalized and Robust Model for GAN-Generated Image Detection,true
web/data/public_preview_papers.json,10.1080/21670811.2024.2331769,,2024,"Generative Visual AI in News Organizations: Challenges, Opportunities, Perceptions, and Policies","Generative Visual AI in News Organizations: Challenges, Opportunities, Perceptions, and Policies",false
web/data/public_preview_papers.json,10.48550/arxiv.2404.02726,,2024,Harnessing the Power of Large Vision Language Models for Synthetic Image Detection,Harnessing the Power of Large Vision Language Models for Synthetic Image Detection,false
web/data/public_preview_papers.json,https://doi.org/10.1007/s00530-024-01626-z,,2024,High-resolution network-based multi-feature fusion for generalized forgery detection,High-Resolution Network-Based Multi-Feature Fusion for Generalized Forgery Detection,true
web/data/public_preview_papers.json,10.37016/mr-2020-151,,2024,How spammers and scammers leverage AI-generated images on Facebook for audience growth,How Spammers and Scammers Leverage AI-Generated Images on Facebook for Audience Growth,true
web/data/public_preview_papers.json,curated:b65aca5f04f1f41ad725,curated:b65aca5f04f1f41ad725,2024,How to Trace Latent Generative Model Generated Images without Artificial Watermark?,How to Trace Latent Generative Model Generated Images Without Artificial Watermark?,true
web/data/public_preview_papers.json,curated:f76424b401abe0c0fd0c,curated:f76424b401abe0c0fd0c,2024,ImagiNet: A Multi-Content Benchmark for Synthetic Image Detection,ImagiNet: A Multi-Content Benchmark for Synthetic Image Detection,false
web/data/public_preview_papers.json,curated:fa317ff4ccce609227c0,curated:fa317ff4ccce609227c0,2024,Improving Interpretability and Robustness for the Detection of AI-Generated Images,Improving Interpretability and Robustness for the Detection of AI-Generated Images,false
web/data/public_preview_papers.json,10.14569/ijacsa.2024.01507133,,2024,IPD-Net: Detecting AI-Generated Images via Inter-Patch Dependencies,IPD-Net: Detecting AI-Generated Images via Inter-Patch Dependencies,false
web/data/public_preview_papers.json,10.1109/cvpr52733.2024.01609,,2024,LaRE<sup>2</sup>: Latent Reconstruction Error Based Method for Diffusion-Generated Image Detection,LaRE<sup>2</sup>: Latent Reconstruction Error Based Method for Diffusion-Generated Image Detection,false
web/data/public_preview_papers.json,10.1007/978-3-031-66431-1_43,,2024,Level Up the Deepfake Detection: A Method to Effectively Discriminate Images Generated by GAN Architectures and Diffusion Models,Level Up the Deepfake Detection: A Method to Effectively Discriminate Images Generated by GAN Architectures and Diffusion Models,false
web/data/public_preview_papers.json,10.1007/978-3-031-73220-1_23,,2024,Leveraging Representations from Intermediate Encoder-Blocks for Synthetic Image Detection,Leveraging Representations from Intermediate Encoder-Blocks for Synthetic Image Detection,false
web/data/public_preview_papers.json,10.1117/12.3035198,,2024,Local frequency analysis for diffusion-generated image detection,Local Frequency Analysis for Diffusion-Generated Image Detection,true
web/data/public_preview_papers.json,curated:34fdf09ae334914a2723,curated:34fdf09ae334914a2723,2024,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,false
web/data/public_preview_papers.json,curated:f523af1f7fe7b16fda75,curated:f523af1f7fe7b16fda75,2024,MaskSim: Detection of synthetic images by masked spectrum similarity analysis,MaskSim: Detection of Synthetic Images by Masked Spectrum Similarity Analysis,true
web/data/public_preview_papers.json,10.1145/3652027,,2024,Mastering Deepfake Detection: A Cutting-edge Approach to Distinguish GAN and Diffusion-model Images,Mastering Deepfake Detection: A Cutting-Edge Approach to Distinguish GAN and Diffusion-Model Images,true
web/data/public_preview_papers.json,10.1016/j.eswa.2024.123368,,2024,MDTL-NET: Computer-generated image detection based on multi-scale deep texture learning,MDTL-NET: Computer-Generated Image Detection Based on Multi-Scale Deep Texture Learning,true
web/data/public_preview_papers.json,curated:9a84f4f666bcdda92186,curated:9a84f4f666bcdda92186,2024,Mixture of Low-rank Experts for Transferable AI-Generated Image Detection,Mixture of Low-Rank Experts for Transferable AI-Generated Image Detection,true
web/data/public_preview_papers.json,10.1109/access.2024.3393842,,2024,MMGANGuard: A Robust Approach for Detecting Fake Images Generated by GANs Using Multi-Model Techniques,MMGANGuard: A Robust Approach for Detecting Fake Images Generated by GANs Using Multi-Model Techniques,false
web/data/public_preview_papers.json,10.3390/computers13010031,,2024,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,false
web/data/public_preview_papers.json,curated:8603d8942c241dd876ed,curated:8603d8942c241dd876ed,2024,On the Exploitation of DCT-Traces in the Generative-AI Domain,On the Exploitation of DCT-Traces in the Generative-AI Domain,false
web/data/public_preview_papers.json,curated:56cb44d373ab183b7df9,curated:56cb44d373ab183b7df9,2024,On the Use of Mixup Augmentation for Synthetic Image Attribution in the Wild,On the Use of Mixup Augmentation for Synthetic Image Attribution in the Wild,false
web/data/public_preview_papers.json,curated:0b2081f70faaf81278dc,curated:0b2081f70faaf81278dc,2024,Organic or Diffused: Can We Distinguish Human Art from AI-generated Images?,Organic or Diffused: Can We Distinguish Human Art from AI-Generated Images?,true
web/data/public_preview_papers.json,curated:c3041d4480f5780e7492,curated:c3041d4480f5780e7492,2024,Parents and Children: Distinguishing Multimodal Deepfakes from Natural Images,Parents and Children: Distinguishing Multimodal Deepfakes from Natural Images,false
web/data/public_preview_papers.json,10.1109/cvprw63382.2024.00439,,2024,Raising the Bar of AI-generated Image Detection with CLIP,Raising the Bar of AI-Generated Image Detection with CLIP,true
web/data/public_preview_papers.json,10.1109/cvpr52733.2024.02657,,2024,Rethinking the Up-Sampling Operations in CNN-Based Generative Network for Generalizable Deepfake Detection,Rethinking the Up-Sampling Operations in CNN-Based Generative Network for Generalizable Deepfake Detection,false
web/data/public_preview_papers.json,10.1109/avss61716.2024.10672612,,2024,Robust CLIP-Based Detector for Exposing Diffusion Model-Generated Images,Robust CLIP-Based Detector for Exposing Diffusion Model-Generated Images,false
web/data/public_preview_papers.json,10.1145/3664647.3680776,,2024,SemGIR: Semantic-Guided Image Regeneration Based Method for AI-generated Image Detection and Attribution,SemGIR: Semantic-Guided Image Regeneration Based Method for AI-Generated Image Detection and Attribution,true
web/data/public_preview_papers.json,curated:b75682820c5af85396c1,curated:b75682820c5af85396c1,2024,Semi-Truths: A Large-Scale Dataset of AI-Augmented Images for Evaluating Robustness of AI-Generated Image detectors,Semi-Truths: A Large-Scale Dataset of AI-Augmented Images for Evaluating Robustness of AI-Generated Image Detectors,true
web/data/public_preview_papers.json,curated:b286f4a33839eed35258,curated:b286f4a33839eed35258,2024,Shadows Don't Lie and Lines Can't Bend! Generative Models Don't know Projective Geometry…for Now,Shadows Don't Lie and Lines Can't Bend! Generative Models Don't Know Projective Geometry…for Now,true
web/data/public_preview_papers.json,curated:960c6a53879767054f0c,curated:960c6a53879767054f0c,2024,SIDBench: A Python framework for reliably assessing synthetic image detection methods,SIDBench: A Python Framework for Reliably Assessing Synthetic Image Detection Methods,true
web/data/public_preview_papers.json,curated:8c85a92b00aa321fbe8c,curated:8c85a92b00aa321fbe8c,2024,Source Attribution for Images Generated by Diffusion-Based Text-to-Image Models: Exploring the Forensics Approach,Source Attribution for Images Generated by Diffusion-Based Text-to-Image Models: Exploring the Forensics Approach,false
web/data/public_preview_papers.json,curated:b7664c48f91262cfe091,curated:b7664c48f91262cfe091,2024,StealthDiffusion: Towards Evading Diffusion Forensic Detection through Diffusion Model,StealthDiffusion: Towards Evading Diffusion Forensic Detection Through Diffusion Model,true
web/data/public_preview_papers.json,10.1109/msec.2024.3376637,,2024,Synthetic Image Verification in the Era of Generative Artificial Intelligence: What Works and What Isn’t There yet,Synthetic Image Verification in the Era of Generative Artificial Intelligence: What Works and What Isn’t There Yet,true
web/data/public_preview_papers.json,10.48550/arxiv.2412.06727,,2024,Take Fake as Real: Realistic-like Robust Black-box Adversarial Attack to Evade AIGC Detection,Take Fake as Real: Realistic-Like Robust Black-Box Adversarial Attack to Evade AIGC Detection,true
web/data/public_preview_papers.json,10.48550/arxiv.2405.18071,,2024,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-based DeepFake,Text Modality Oriented Image Feature Extraction for Detecting Diffusion-Based DeepFake,true
web/data/public_preview_papers.json,curated:e058b4e851ac44180d82,curated:e058b4e851ac44180d82,2024,Tiny Autoencoders are Effective Few-Shot Generative Model Detectors,Tiny Autoencoders Are Effective Few-Shot Generative Model Detectors,true
