institution_id,canonical_name,institution_type,institution_status,parent_institution_id,public_display,created_at,updated_at,created_by
institution:c107a95b6cb53ac5,Shanghai Artificial Intelligence Laboratory,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:9a0d85eff850f04a,Shanghai Innovation Institute,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:fccd5d0ac9cc52f9,Shanghai Jiao Tong University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:07ba242d76aafb0e,Shanghai University of Engineering Science,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:11d4e5b507bbbada,Shenzhen MSU-BIT University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:ad9c8964d01f80d8,Shenzhen University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:498778a17add497f,Shenzhen University of Advanced Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:9ab7959736f7be0d,Shenzhen Campus of Sun Yat-sen University,university,active,institution:5c85faa51cc57a24,self,2026-07-15T11:28:05Z,2026-07-15T11:28:05Z,referential-integrity-repair
institution:4c1e9439f241e5ec,Sichuan University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:eefb779b4c760808,Singapore Management University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:6dd3ce9e0d5fd1ab,Singapore University of Technology and Design,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:387a46732b927ccd,Sino-Russian Research Center for Digital Economy,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:91d1003beb3bcb91,Skolkovo Institute of Science and Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:cf2639c8e56f6453,Sony AI,company,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:6688d0d34a3ee58b,Sorbonne University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:271362b3e1310a1c,Sorbonne University Abu Dhabi,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:3e9b289ae248f660,South China University of Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:592f613084a7ca9d,Southeast University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:d473cbf12de5fb53,Southwest University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:a202a16ef9383442,St. Petersburg Department of the Steklov Institute of Mathematics,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:ed72534d79b73fac,Stanford University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:d4c79ca44c5dbbbc,Stuttgart Media University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:5c85faa51cc57a24,Sun Yat-sen University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:e80b94c605da24ce,Sungkyunkwan University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:3ac6dbcc618a5a6f,Swinburne University of Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:6d607bd40551e45f,Tamkang University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:f42de06978b10eb5,Technical University of Munich,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:9e5e300bb52918ca,Technion – Israel Institute of Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:96dc1764e1512d0a,Technology Innovation Institute,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:3e78e883c14f8bb8,Tencent Youtu Lab,company,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:4e140b5268efc364,Texas A&M University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:5dbb9ac6a407e079,"The Chinese University of Hong Kong, Shenzhen",university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:31f980eaa403801a,The Hong Kong Polytechnic University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:fa80d3c071c298e1,The Hong Kong University of Science and Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:942667142da716c5,The Hong Kong University of Science and Technology (Guangzhou),university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:404cfa1ef241f359,The University of Hong Kong,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:1984e5f97afb62d8,The University of Sydney,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:8c45f60c84082063,The University of Tokyo,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:2bec96b8d2c54388,Tianjin University of Science and Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:b0b93bb53a8b88c1,Tongji University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:386b7a411f4a3220,Toyota Technological Institute at Chicago,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:4bff7ae080547794,TrueMedia,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:2592e804f95fa542,TrueMedia.org,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:230f59b4fb28c236,Tsinghua Shenzhen International Graduate School,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:4ae45b121fe12e9c,Tsinghua University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:b370a10db2a1f294,Trinity College Dublin,university,active,,self,2026-07-15T11:28:05Z,2026-07-15T11:28:05Z,referential-integrity-repair
institution:2e73bb336e7ad920,Universidad Complutense de Madrid,university,merged,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:14daf7f722d7d91d,Universidade Estadual de Campinas (UNICAMP),university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:1afce89cd4f3571f,Universitas Mercatorum,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:7506c126bc077e9b,"University at Albany, SUNY",university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:4f85329e76bc9454,University at Buffalo,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:612630c2527bff83,"University at Buffalo, State University of New York",university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:4cdbeb4bb5d94d04,University College Dublin,university,active,,self,2026-07-15T11:28:05Z,2026-07-15T11:28:05Z,referential-integrity-repair
institution:fa3c75d12710670b,University College London,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:51bbeb5bfb404721,University of Agder,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:fde22ad658a3fdb9,University of Alabama at Birmingham,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:4a9a14dbf4357b38,University of Amsterdam,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:f87d6ace800645a7,University of Baghdad,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:b978b6dfc7b3baa0,University of Bergen,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:e73ae6a6d6ff3735,University of Bologna,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:05b67f44dd9f6846,University of British Columbia,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:be74dcf5d0cb77ea,"University of California, Berkeley",university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:0418834df0ffcdf2,University of Cambridge,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:f4a883f8d9615a43,University of Campinas,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:fd8ba2b56bf5212d,University of Catania,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:7d7f56dced000a09,University of Chicago,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:69309405e04976ec,University of Chinese Academy of Sciences,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:42fcf4ae44e1a706,University of Florence,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:5a73fc9b412db6f4,University of Hamburg,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:da2d97c082267c13,University of Hong Kong,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:bf3ddd5552577ff0,University of Illinois Urbana-Champaign,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:b8a4e3b25fd4a300,University of Macao,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:53e6219d595780e3,University of Macau,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:13f7c73ae8019e75,University of Maryland,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:304707b21fcfbd4d,University of Massachusetts Amherst,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:16acb7bf7b8c14cf,University of Massachusetts Boston,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:89b9b3962b3327c8,University of Michigan,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:117fcda9a6399108,University of Modena and Reggio Emilia,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:d046d2c57bb3a863,University of Naples Federico II,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:969d6dd2c9cf6a1e,"University of Nevada, Reno",university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:6527630c76c9d56a,University of Oregon,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:87d9a45b3389372f,University of Oxford,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:a407f4c649ba4c6a,University of Palermo,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:3ec8d9fa829f5777,University of Pisa,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:d91bdebb133e022b,University of Salerno,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:e721b03b6f6c172d,University of Science and Technology of China,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:cf5d9a266441e5a7,University of Sheffield,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:65dbfd1e022f02e2,University of Siena,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:7801abc579496f6a,University of South Carolina,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:a0c3927e4ddb3a39,University of Southampton,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:6432056cdf12bb16,University of Southern California,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:29276dc7d9ce02fd,University of Surrey,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:965434eee0b97685,University of Sydney,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:bf0065cf4529e953,University of Technology of Troyes,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:a55a77635edc8711,University of Texas at Dallas,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:6a892bbe4ee57122,University of Toronto,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:3c4903b35459f2b5,University of Trento,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:fb6e9411e701578c,University of Tsukuba,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:7417258b2e3d3491,University of Waterloo,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:3e2e527953176c93,University of Wisconsin-Madison,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:c76018a960d2cd12,Université de Lille,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:6c246ba350e11d5f,Université de Rennes,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:ef7c68d6edbab550,Université Grenoble Alpes,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:daff50b65ce469a3,Université Paris Cité,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:0c5e25ec47ce33fe,Université Paris-Saclay,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:d09040aba5fecf8e,Université Polytechnique Hauts-de-France,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:4745b20cdc6c5fb0,Univresity of Tskuba,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:c3babd97b5b38ea6,USC Information Sciences Institute,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:dc213653c8edb0fa,Vector Institute,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:19d2ee8d44bfb9f0,Vietnam National University Ho Chi Minh City,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:191fc14de0344472,Virginia Tech,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:cb1cf39b9e67e9ec,Vishwakarma Institute of Information Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:dc3e4a6107db41d1,Wanjiang University of Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:f23b95ce92de4591,Wuhan University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:59879dd4d4951779,Xi'an University of Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:929ddef9540ec1e7,Xiamen University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:d1012c88e7ee61fd,xiaohongshu Inc.,company,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:43ae05e86afd56bd,Xidian University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:4955c30e161b66f8,Xinjiang University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:afc29be68ac419be,Xi’an Jiaotong University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:7266fd3d42f0b9ca,Xpectrum AI,research_unit,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:0d3d34a24da64353,Yale University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:c5810afc25d178a5,Yanshan University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:52cbdd91a8dbd658,Yonsei University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:6e61f1cad147c313,"Yonsei University, International Campus",university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:42992b97b8e05dd4,"Yonsei University, Sinchon Campus",university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:e433baf78e80004b,Zhejiang University,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:9b91aedca1273b56,Zhejiang University of Technology,university,active,,self,2026-07-13T21:50:39Z,2026-07-13T21:50:39Z,institution-model-migration
institution:678fbbc18157fd45,École Polytechnique,university,active,,self,2026-07-13T21:50:39Z,2026-07-18T16:01:56Z,institution-model-migration
institution:2f8c9f8f9209013d,Zhejiang Lab,research_unit,active,,Zhejiang Lab,2026-07-15T13:00:36Z,2026-07-15T13:00:36Z,local-admin
institution:50c86a6fc102a2c1,Rensselaer Polytechnic Institute,university,active,,Rensselaer Polytechnic Institute,2026-07-15T14:12:24Z,2026-07-18T16:01:56Z,local-admin
institution:e64214548d48f667,Qingdao Academy of Intelligent Industries,research_unit,active,,Qingdao Academy of Intelligent Industries,2026-07-15T14:12:54Z,2026-07-15T14:12:54Z,local-admin
institution:157163d25dac880f,Communication University of China,university,active,,Communication University of China,2026-07-15T14:19:29Z,2026-07-15T14:19:29Z,local-admin
institution:aee00ab2f1fd8132,Peng Cheng Laboratory,research_unit,active,,Peng Cheng Laboratory,2026-07-17T21:29:41Z,2026-07-17T21:29:41Z,local-admin
institution:73f449eb6a3c05d3,Alibaba Group,company,active,institution:6faf58b52bec4e39,Alibaba Group,2026-07-17T21:33:18Z,2026-07-18T16:01:56Z,local-admin
institution:a5744bc50825ed1f,"WeChat Pay, Tencent",company,active,,"WeChat Pay, Tencent",2026-07-17T21:37:25Z,2026-07-17T21:37:25Z,local-admin
institution:4b215cd9407fb4b1,National Tsing Hua University,university,active,,National Tsing Hua University,2026-07-17T21:44:15Z,2026-07-17T21:44:15Z,local-admin
institution:d2cacec52769f3d9,Academia Sinica,research_unit,active,,Academia Sinica,2026-07-17T21:44:42Z,2026-07-17T21:44:42Z,local-admin
institution:cd66beec0fcee918,Shanghai AI Laboratory,research_unit,active,,Shanghai AI Laboratory,2026-07-17T21:47:51Z,2026-07-17T21:47:51Z,local-admin
institution:f95d5af831e91b94,SenseTime,company,active,,SenseTime,2026-07-17T21:48:10Z,2026-07-18T16:01:56Z,local-admin
institution:943b42ad910c2615,Australian National University,university,active,,Australian National University,2026-07-17T21:53:27Z,2026-07-17T21:53:27Z,local-admin
institution:781afa4ed50a74b8,Duke University,university,active,,Duke University,2026-07-17T21:58:08Z,2026-07-17T21:58:08Z,local-admin
institution:7b971ad17fd639eb,Microsoft Research Asia,company,active,,Microsoft Research Asia,2026-07-17T21:58:19Z,2026-07-18T16:01:56Z,local-admin
institution:59fe0b363dfeb8f5,Offenburg University of Applied Sciences,university,active,,Offenburg University of Applied Sciences,2026-07-17T22:00:27Z,2026-07-17T22:00:27Z,local-admin
institution:957fef132942e033,University of Mannheim,university,active,,University of Mannheim,2026-07-17T22:00:46Z,2026-07-17T22:00:46Z,local-admin
institution:a239b6e2cb8473ef,Nanjing University of Science and Technology,university,active,,Nanjing University of Science and Technology,2026-07-17T22:07:16Z,2026-07-17T22:07:16Z,local-admin
institution:a0aa144d9d2444cc,Princess Nourah bint Abdulrahman University,university,active,,Princess Nourah bint Abdulrahman University,2026-07-17T22:07:58Z,2026-07-17T22:07:58Z,local-admin
institution:141dbbea6bba3a37,Everest English Boarding Secondary School,other,active,,Everest English Boarding Secondary School,2026-07-17T22:11:45Z,2026-07-18T14:29:30Z,local-admin
institution:dbb7fb7fdd9bd486,Vishwakarma Institute of Technology,university,active,,Vishwakarma Institute of Technology,2026-07-17T23:01:41Z,2026-07-17T23:01:41Z,local-admin
institution:73df77aca515d21a,Merchants Union Consumer Finance Company,company,active,,Merchants Union Consumer Finance Company,2026-07-17T23:09:55Z,2026-07-17T23:09:55Z,local-admin
institution:17d17325e0e0dae2,Nanjing University of Aeronautics and Astronautics,university,active,,Nanjing University of Aeronautics and Astronautics,2026-07-17T23:21:28Z,2026-07-17T23:21:28Z,local-admin
institution:04c73587b47761ee,BASIS International School Nanjing,other,active,,BASIS International School Nanjing,2026-07-17T23:22:28Z,2026-07-18T14:29:30Z,local-admin
institution:40b8f4b8f6c89e51,Georgetown University,university,active,,Georgetown University,2026-07-17T23:22:44Z,2026-07-17T23:22:44Z,local-admin
institution:db049bef3a2d25e0,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",research_unit,active,,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",2026-07-17T23:30:06Z,2026-07-17T23:30:06Z,local-admin
institution:ff1a1bc95dbe91a8,Northeastern University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,local-admin
institution:a3c0c022b00a11a5,Adobe Systems (United States),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:c04d9c3ee6b155d2,Ahsanullah University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:030ecebfe13ca82f,Ain Shams University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:091dadcc6613c152,Al-Azhar University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ed46151823d63d21,Albany State University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:cc0b303e1e182195,Alibaba Group (China),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:1b35f3068bbd3352,Aligarh Muslim University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5dc3b0fc32168ce3,Altınbaş University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f7126dbda09b4f9a,Amity University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:aa230e9d21cefa3b,Anhui Business College,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:479e5a2ad13993e2,APJ Abdul Kalam Technological University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:69d7dc38d11d5f80,Aristotle University of Thessaloniki,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:fbe1022dfe93b657,Asia University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:080a1da6ac4d04fd,Baidu (China),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a273d5856c9d065c,Bangladesh University of Engineering and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:13600b8b1a017cee,Bar-Ilan University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ea6661ca99f0c1aa,Beijing Information Science & Technology University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:8448eafa665a5096,Berkeley College,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:86acee6f855e6b06,Bowie State University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:685d63d32831e960,Brandman University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:dd9f67a9f83f9649,Bucknell University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d0cac2bc9207e50f,California University of Pennsylvania,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:008fc27550d4153d,Canadian International College,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d04d3d98b14dcbc7,Cape Peninsula University of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:6398f2ea80ac2393,Center for Security and Emerging Technology,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:1633fd8e927f7e3e,Chaoyang University of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:636b930e320fc074,Chengdu University of Information Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:b3e3a87d3fc950c5,China People's Public Security University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d31a9474efa16c6c,"Chinese University of Hong Kong, Shenzhen",university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:b98073e3070abd17,Chitkara University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:2f4b9adadf7f5004,Chongqing University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:1e0dd88726fb992c,Chonnam National University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:8ee530c781dde9f8,Chung-Ang University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:17bf653107a56b33,Columbia University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:7182b5831d4ba8a2,Comilla University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:35f84ec19dab5880,Computer Research Institute of Montréal,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ec338d817ec6cd01,Dar Al-Hekma University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:30e93da233b7eeef,Deakin University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
